year,month,metro,city,houseCnt,powerUsage,bill
2022,06,서울특별시,양천구,190863,236.43,25329
2022,06,서울특별시,강서구,287171,204.94,21139
2022,06,서울특별시,구로구,204596,210.33,21836
2022,06,서울특별시,금천구,127275,192.53,20293
2022,06,서울특별시,영등포구,210271,203.39,21781
2022,06,서울특별시,동작구,199158,200.48,21506
2022,06,서울특별시,관악구,297114,167.55,17123
2022,06,서울특별시,서초구,180472,262.48,33597
2022,06,서울특별시,강남구,260820,250.47,30689
2022,06,서울특별시,송파구,286272,241.61,27131
2022,06,서울특별시,강동구,206153,225.68,24635
2022,06,경기도,의정부시,220714,230.08,23099
2022,06,경기도,부천시,376096,224.54,24256
2022,06,경기도,광명시,109802,239.48,24770
2022,06,경기도,평택시,345946,207.02,22383
2022,06,경기도,동두천시,49870,206.56,20850
2022,06,경기도,과천시,30278,243.07,29706
2022,06,경기도,구리시,84966,243.05,25328
2022,06,경기도,오산시,124631,217.99,22244
2022,06,경기도,시흥시,271099,221.29,22603
2022,06,경기도,군포시,120488,228.92,23229
2022,06,경기도,의왕시,66871,259.31,28071
2022,06,경기도,하남시,142186,258.49,28394
2022,06,경기도,가평군,39878,169.91,21505
2022,06,경기도,양평군,71512,182.34,25081
2022,07,서울특별시,종로구,86990,247.97,32224
2022,07,서울특별시,중구,73585,274.91,34367
2022,07,서울특별시,용산구,123494,305.3,44430
2022,07,서울특별시,성동구,138948,292.51,34899
2022,07,서울특별시,광진구,185083,253.34,30976
2022,07,서울특별시,동대문구,190819,252.66,28392
2022,07,서울특별시,중랑구,196869,257.83,29160
2022,07,서울특별시,성북구,212204,270.41,31005
2022,07,서울특별시,강북구,156862,240.39,26110
2022,07,서울특별시,도봉구,148519,273.18,28699
2022,07,서울특별시,노원구,224633,283.12,27908
2022,07,서울특별시,은평구,227822,277.69,32427
2022,07,서울특별시,서대문구,161269,279.38,32616
2022,07,서울특별시,마포구,195426,285.32,34408
2022,07,서울특별시,양천구,190999,300.22,35090
2022,07,서울특별시,강서구,287642,260.4,29152
2022,07,서울특별시,구로구,204678,268.74,29946
2022,07,서울특별시,금천구,127314,248.8,28167
2022,07,서울특별시,영등포구,210532,268.87,31827
2022,07,서울특별시,동작구,201042,255.33,29519
2022,07,서울특별시,관악구,297385,215.63,23580
2022,07,서울특별시,서초구,180422,354.07,51227
2022,07,서울특별시,강남구,264224,339.96,47400
2022,07,서울특별시,송파구,286333,309.82,38525
2022,07,서울특별시,강동구,206238,297.05,35194
2022,07,경기도,의정부시,220700,279.48,29486
2022,07,경기도,부천시,377990,289.11,33826
2022,07,경기도,광명시,110020,304.93,33503
2022,07,경기도,평택시,348356,264.64,31190
2022,07,경기도,동두천시,49864,262.98,27215
2022,07,경기도,과천시,30283,325.63,42770
2022,07,경기도,구리시,85241,316.64,35377
2022,07,경기도,오산시,124665,279.98,30902
2022,07,경기도,시흥시,271131,280.41,30823
2022,07,경기도,군포시,120466,275.87,29814
2022,07,경기도,의왕시,66682,315.75,36151
2022,07,경기도,하남시,142366,324.97,38257
2022,07,경기도,가평군,39974,206.08,25193
2022,07,경기도,양평군,71667,218.1,28632
2022,08,서울특별시,종로구,86954,290.4,39694
2022,08,서울특별시,중구,74001,308.74,39286
2022,08,서울특별시,용산구,123481,365.2,57672
2022,08,서울특별시,성동구,138887,360.35,45007
2022,08,서울특별시,광진구,185386,304.81,38863
2022,08,서울특별시,동대문구,191224,305.11,35499
2022,08,서울특별시,중랑구,197066,307.45,35383
2022,08,서울특별시,성북구,212280,333.8,40550
2022,08,서울특별시,강북구,157067,293.05,32962
2022,08,서울특별시,도봉구,148585,322.33,34873
2022,08,서울특별시,노원구,224470,332.64,33675
2022,08,서울특별시,은평구,228905,330.36,39894
2022,08,서울특별시,서대문구,161950,317.91,38125
2022,08,서울특별시,마포구,196871,333.35,41625
2022,08,서울특별시,양천구,191029,366.28,45341
2022,08,서울특별시,강서구,287742,315.85,36631
2022,08,서울특별시,구로구,204752,323.04,37225
2022,08,서울특별시,금천구,127534,293.14,34021
2022,08,서울특별시,영등포구,211314,313.57,37919
2022,08,서울특별시,동작구,201077,307.63,37224
2022,08,서울특별시,관악구,297577,259.42,29470
2022,08,서울특별시,서초구,180342,416.03,63773
2022,08,서울특별시,강남구,265793,378.1,53882
2022,08,서울특별시,송파구,286408,376.61,48741
2022,08,서울특별시,강동구,206271,350.96,43417
2022,08,경기도,의정부시,220588,346.26,37825
2022,08,경기도,부천시,377982,339.16,40648
2022,08,경기도,광명시,109901,352.14,39119
2022,08,경기도,평택시,348448,329.42,40359
2022,08,경기도,동두천시,49890,296.34,31461
2022,08,경기도,과천시,30884,367.59,52163
2022,08,경기도,구리시,85172,357.7,40585
2022,08,경기도,오산시,124782,330.65,36942
2022,08,경기도,시흥시,271058,340.61,38817
2022,08,경기도,군포시,120468,339.04,37565
2022,08,경기도,의왕시,66627,381.87,44537
2022,08,경기도,하남시,142380,381.29,47013
2022,08,경기도,가평군,40060,243.78,30365
2022,08,경기도,양평군,71930,270.46,36146
2022,09,서울특별시,종로구,86933,226.0,28388
2022,09,서울특별시,중구,74712,234.49,27293
2022,09,서울특별시,용산구,123383,278.88,37588
2022,09,서울특별시,성동구,139021,296.86,33974
2022,09,서울특별시,광진구,185666,238.03,27767
2022,09,서울특별시,동대문구,191304,250.79,27382
2022,09,서울특별시,중랑구,197361,245.53,26285
2022,09,서울특별시,성북구,212363,277.97,31463
2022,09,서울특별시,강북구,157104,237.38,24796
2022,09,서울특별시,도봉구,148677,251.94,25664
2022,09,서울특별시,노원구,224420,259.53,24746
2022,09,서울특별시,은평구,229034,262.58,29083
2022,09,서울특별시,서대문구,162238,247.18,27688
2022,09,서울특별시,마포구,196767,259.82,29839
2022,09,서울특별시,양천구,190988,293.42,33066
2022,09,서울특별시,강서구,288588,254.2,27420
2022,09,서울특별시,구로구,204769,255.66,27319
2022,09,서울특별시,금천구,127826,232.88,25694
2022,09,서울특별시,영등포구,211628,246.27,27620
2022,09,서울특별시,동작구,201149,245.63,27624
2022,09,서울특별시,관악구,297689,207.29,22413
2022,09,서울특별시,서초구,180173,321.46,43609
2022,09,서울특별시,강남구,265965,287.62,36703
2022,09,서울특별시,송파구,286429,299.99,35255
2022,09,서울특별시,강동구,206363,274.82,31438
2022,09,경기도,의정부시,221108,288.34,29647
2022,09,경기도,부천시,379314,266.1,29555
2022,09,경기도,광명시,109849,280.84,29467
2022,09,경기도,평택시,348993,276.88,31706
2022,09,경기도,동두천시,49938,231.14,23408
2022,09,경기도,과천시,30917,261.98,29958
2022,09,경기도,구리시,85166,277.68,29012
2022,09,경기도,오산시,124878,270.67,28454
2022,09,경기도,시흥시,270958,273.32,29189
2022,09,경기도,군포시,120437,283.36,29413
2022,09,경기도,의왕시,66679,315.25,34353
2022,09,경기도,하남시,142419,301.41,34180
2022,09,경기도,가평군,40178,203.7,24819
2022,09,경기도,양평군,72790,229.07,29680
2022,10,서울특별시,종로구,87214,184.7,22893
2022,10,서울특별시,중구,74786,194.48,22416
2022,10,서울특별시,용산구,123388,222.83,28544
2022,10,서울특별시,성동구,139074,234.31,26608
2022,10,서울특별시,광진구,185788,190.16,22310
2022,10,서울특별시,동대문구,192498,201.47,22113
2022,10,서울특별시,중랑구,197525,200.5,21809
2022,10,서울특별시,성북구,212340,223.56,25111
2022,10,서울특별시,강북구,157329,193.13,20571
2022,10,서울특별시,도봉구,149439,212.49,22279
2022,10,서울특별시,노원구,224408,221.6,21997
2022,10,서울특별시,은평구,228915,217.03,24404
2022,10,서울특별시,서대문구,162305,209.34,23764
2022,10,서울특별시,마포구,196787,211.76,24188
2022,10,서울특별시,양천구,190975,238.73,26826
2022,10,서울특별시,강서구,288635,208.03,22763
2022,10,서울특별시,구로구,205276,210.68,23141
2022,10,서울특별시,금천구,128147,193.11,21813
2022,10,서울특별시,영등포구,212303,202.53,22965
2022,10,서울특별시,동작구,200968,201.36,22971
2022,10,서울특별시,관악구,298048,169.43,18836
2022,10,서울특별시,서초구,180059,259.84,34173
2022,10,서울특별시,강남구,265861,239.8,30116
2022,10,서울특별시,송파구,286431,241.13,27990
2022,10,서울특별시,강동구,206551,223.73,25577
2022,10,경기도,의정부시,221190,234.61,24633
2022,10,경기도,부천시,383123,220.97,25052
2022,10,경기도,광명시,109721,240.19,26166
2022,10,경기도,평택시,350291,215.35,24433
2022,10,경기도,동두천시,49980,206.25,21914
2022,10,경기도,과천시,30917,225.79,28037
2022,10,경기도,구리시,85758,237.27,25710
2022,10,경기도,오산시,124970,221.52,23788
2022,10,경기도,시흥시,270932,226.61,24567
2022,10,경기도,군포시,120460,231.53,24550
2022,10,경기도,의왕시,66633,261.06,29304
2022,10,경기도,하남시,142531,254.19,28795
2022,10,경기도,가평군,40310,175.88,22487
2022,10,경기도,양평군,72963,187.39,25452
2022,11,서울특별시,종로구,87278,184.31,23570
2022,11,서울특별시,중구,75820,190.48,22447
2022,11,서울특별시,용산구,123410,217.3,28164
2022,11,서울특별시,성동구,139160,229.21,26681
2022,11,서울특별시,광진구,185860,188.27,22872
2022,11,서울특별시,동대문구,193424,196.67,22357
2022,11,서울특별시,중랑구,197871,200.99,22668
2022,11,서울특별시,성북구,212424,222.69,26029
2022,11,서울특별시,강북구,157264,195.88,21919
2022,11,서울특별시,도봉구,149509,219.61,24170
2022,11,서울특별시,노원구,225246,229.25,24008
2022,11,서울특별시,은평구,228887,218.63,25540
2022,11,서울특별시,서대문구,162379,209.21,24494
2022,11,서울특별시,마포구,196768,208.82,24437
2022,11,서울특별시,양천구,191352,237.47,27498
2022,11,서울특별시,강서구,288935,203.66,23004
2022,11,서울특별시,구로구,205485,211.6,24154
2022,11,서울특별시,금천구,128291,191.53,22362
2022,11,서울특별시,영등포구,212603,197.81,22963
2022,11,서울특별시,동작구,200669,201.18,23896
2022,11,서울특별시,관악구,298284,166.35,19200
2022,11,서울특별시,서초구,180064,253.93,33751
2022,11,서울특별시,강남구,267204,232.8,29523
2022,11,서울특별시,송파구,286543,241.51,29059
2022,11,서울특별시,강동구,206898,224.37,26602
2022,11,경기도,의정부시,221260,239.42,26545
2022,11,경기도,부천시,383004,223.91,26313
2022,11,경기도,광명시,109549,244.87,27599
2022,11,경기도,평택시,350445,212.51,24964
2022,11,경기도,동두천시,50051,213.93,23867
2022,11,경기도,과천시,30948,236.93,30720
2022,11,경기도,구리시,85872,242.58,27223
2022,11,경기도,오산시,125214,220.07,24668
2022,11,경기도,시흥시,271006,226.28,25533
2022,11,경기도,군포시,120464,236.68,26557
2022,11,경기도,의왕시,66642,266.67,31558
2022,11,경기도,하남시,142946,259.16,30557
2022,11,경기도,가평군,40914,182.49,24804
2022,11,경기도,양평군,73454,196.36,28386
2022,12,서울특별시,종로구,87279,202.32,27213
2022,12,서울특별시,중구,75773,211.23,26364
2022,12,서울특별시,용산구,123339,233.65,31706
2022,12,서울특별시,성동구,139357,240.53,28697
2022,12,서울특별시,광진구,185834,200.04,24893
2022,12,서울특별시,동대문구,193641,207.79,24279
2022,12,서울특별시,중랑구,198001,213.77,24892
2022,12,서울특별시,성북구,212471,234.11,28217
2022,12,서울특별시,강북구,157284,206.57,23701
2022,12,서울특별시,도봉구,149510,233.79,26416
2022,12,서울특별시,노원구,225778,244.95,26629
2022,12,서울특별시,은평구,229183,229.75,27730
2022,12,서울특별시,서대문구,162660,226.78,27872
2022,12,서울특별시,마포구,196831,224.28,27271
2022,12,서울특별시,양천구,191436,249.49,29529
2022,12,서울특별시,강서구,288748,213.25,24732
2022,12,서울특별시,구로구,205483,225.9,26570
2022,12,서울특별시,금천구,128428,204.02,24479
2022,12,서울특별시,영등포구,212746,213.22,25383
2022,12,서울특별시,동작구,200275,209.44,25199
2022,12,서울특별시,관악구,298363,175.49,20665
2022,12,서울특별시,서초구,180346,266.76,36276
2022,12,서울특별시,강남구,267647,249.64,33242
2022,12,서울특별시,송파구,286565,252.64,31400
2022,12,서울특별시,강동구,206918,236.51,28738
2022,12,경기도,의정부시,222310,249.56,28256
2022,12,경기도,부천시,383022,238.77,29100
2022,12,경기도,광명시,109209,261.76,30518
2022,12,경기도,평택시,350267,223.25,26675
2022,12,경기도,동두천시,50043,234.96,27608
2022,12,경기도,과천시,30968,246.3,32798
2022,12,경기도,구리시,85840,261.22,30501
2022,12,경기도,오산시,126928,227.97,26101
2022,12,경기도,시흥시,271082,236.91,27375
2022,12,경기도,군포시,120471,245.01,28016
2022,12,경기도,의왕시,66660,276.33,33232
2022,12,경기도,하남시,142918,271.3,32861
2022,12,경기도,가평군,40991,199.28,27499
2022,12,경기도,양평군,73738,216.75,31541
2023,01,서울특별시,종로구,87405,227.85,34793
2023,01,서울특별시,중구,75770,232.16,32392
2023,01,서울특별시,용산구,123333,259.47,39373
2023,01,서울특별시,성동구,139455,270.17,35601
2023,01,서울특별시,광진구,185989,220.48,30166
2023,01,서울특별시,동대문구,194302,231.94,30224
2023,01,서울특별시,중랑구,198144,236.53,30655
2023,01,서울특별시,성북구,212407,262.08,35466
2023,01,서울특별시,강북구,157394,231.8,29753
2023,01,서울특별시,도봉구,149875,255.79,32289
2023,01,서울특별시,노원구,225776,266.08,32085
2023,01,서울특별시,은평구,228611,253.22,33994
2023,01,서울특별시,서대문구,162901,246.41,33664
2023,01,서울특별시,마포구,197141,246.25,33257
2023,01,서울특별시,양천구,191460,272.57,35734
2023,01,서울특별시,강서구,289193,233.97,29953
2023,01,서울특별시,구로구,206035,247.31,31995
2023,01,서울특별시,금천구,128978,222.27,29462
2023,01,서울특별시,영등포구,212812,234.51,31211
2023,01,서울특별시,동작구,199816,229.86,30498
2023,01,서울특별시,관악구,298761,193.63,25218
2023,01,서울특별시,서초구,180282,290.89,43814
2023,01,서울특별시,강남구,267621,266.86,38978
2023,01,서울특별시,송파구,286556,281.28,38551
2023,01,서울특별시,강동구,207212,258.56,34751
2023,01,경기도,의정부시,223533,280.06,35241
2023,01,경기도,부천시,382788,259.2,34833
2023,01,경기도,광명시,108689,287.05,37108
2023,01,경기도,평택시,350386,250.61,33317
2023,01,경기도,동두천시,50012,258.57,34510
2023,01,경기도,과천시,31455,260.88,38247
2023,01,경기도,구리시,85838,285.43,37565
2023,01,경기도,오산시,127122,253.18,32288
2023,01,경기도,시흥시,271715,260.49,33302
2023,01,경기도,군포시,120499,274.18,34932
2023,01,경기도,의왕시,66616,306.75,40595
2023,01,경기도,하남시,143338,294.56,39730
2023,01,경기도,가평군,41027,231.81,37131
2023,01,경기도,양평군,74702,254.7,43097
2023,02,서울특별시,종로구,87575,214.91,33222
2023,02,서울특별시,중구,75741,217.09,30452
2023,02,서울특별시,용산구,123450,249.22,38456
2023,02,서울특별시,성동구,139452,262.87,36242
2023,02,서울특별시,광진구,185983,212.94,30105
2023,02,서울특별시,동대문구,195983,221.7,30163
2023,02,서울특별시,중랑구,198197,227.26,30420
2023,02,서울특별시,성북구,212572,254.15,35849
2023,02,서울특별시,강북구,157448,225.74,30340
2023,02,서울특별시,도봉구,149903,246.77,32226
2023,02,서울특별시,노원구,225753,257.08,32046
2023,02,서울특별시,은평구,228172,245.13,34503
2023,02,서울특별시,서대문구,162908,232.3,31953
2023,02,서울특별시,마포구,197108,236.2,32545
2023,02,서울특별시,양천구,191454,264.97,36146
2023,02,서울특별시,강서구,289440,226.98,30223
2023,02,서울특별시,구로구,206046,238.39,31876
2023,02,서울특별시,금천구,129145,213.18,29246
2023,02,서울특별시,영등포구,213211,222.41,30101
2023,02,서울특별시,동작구,199452,224.31,31133
2023,02,서울특별시,관악구,299010,188.23,25519
2023,02,서울특별시,서초구,183348,272.72,41539
2023,02,서울특별시,강남구,267540,249.65,36200
2023,02,서울특별시,송파구,286617,273.9,38867
2023,02,서울특별시,강동구,208249,248.24,34527
2023,02,경기도,의정부시,223557,276.3,36745
2023,02,경기도,부천시,382529,249.63,34313
2023,02,경기도,광명시,108135,274.31,36295
2023,02,경기도,평택시,352654,244.93,34193
2023,02,경기도,동두천시,49987,241.79,32480
2023,02,경기도,과천시,31891,248.63,36890
2023,02,경기도,구리시,85835,270.09,35831
2023,02,경기도,오산시,127198,244.33,32432
2023,02,경기도,시흥시,273872,252.04,33416
2023,02,경기도,군포시,120493,269.05,36075
2023,02,경기도,의왕시,66569,301.4,41739
2023,02,경기도,하남시,144660,284.52,39341
2023,02,경기도,가평군,41063,217.76,35561
2023,02,경기도,양평군,74761,240.03,41273
2023,03,서울특별시,종로구,87645,181.0,25537
2023,03,서울특별시,중구,75733,189.61,24726
2023,03,서울특별시,용산구,123559,210.04,29602
2023,03,서울특별시,성동구,139560,221.45,28078
2023,03,서울특별시,광진구,187126,179.23,23694
2023,03,서울특별시,동대문구,196079,189.89,23822
2023,03,서울특별시,중랑구,198311,195.0,24264
2023,03,서울특별시,성북구,212604,215.33,27746
2023,03,서울특별시,강북구,157515,188.32,23190
2023,03,서울특별시,도봉구,149979,209.22,25275
2023,03,서울특별시,노원구,225786,218.9,25258
2023,03,서울특별시,은평구,230104,210.15,26903
2023,03,서울특별시,서대문구,162818,204.73,26333
2023,03,서울특별시,마포구,197058,203.38,26090
2023,03,서울특별시,양천구,191516,228.57,28882
2023,03,서울특별시,강서구,289651,196.9,24547
2023,03,서울특별시,구로구,206134,206.16,25857
2023,03,서울특별시,금천구,129483,182.92,23398
2023,03,서울특별시,영등포구,213413,194.63,24950
2023,03,서울특별시,동작구,199134,190.63,24482
2023,03,서울특별시,관악구,299266,158.37,20033
2023,03,서울특별시,서초구,183544,239.7,34304
2023,03,서울특별시,강남구,267542,227.3,31390
2023,03,서울특별시,송파구,286694,233.29,30238
2023,03,서울특별시,강동구,208605,213.22,27311
2023,03,경기도,의정부시,223532,231.3,28072
2023,03,경기도,부천시,383738,218.89,28293
2023,03,경기도,광명시,108781,239.56,29838
2023,03,경기도,평택시,353263,206.34,26677
2023,03,경기도,동두천시,49989,206.8,25489
2023,03,경기도,과천시,31920,216.19,29811
2023,03,경기도,구리시,85845,237.62,29478
2023,03,경기도,오산시,127265,211.74,26224
2023,03,경기도,시흥시,275972,216.42,26684
2023,03,경기도,군포시,120471,229.81,28425
2023,03,경기도,의왕시,66520,256.79,33007
2023,03,경기도,하남시,144921,243.89,31162
2023,03,경기도,가평군,41575,170.79,25713
2023,03,경기도,양평군,74916,187.7,30175
2023,04,서울특별시,종로구,87626,182.17,25533
2023,04,서울특별시,중구,75748,189.82,24556
2023,04,서울특별시,용산구,123589,214.37,30254
2023,04,서울특별시,성동구,139674,227.14,29150
2023,04,서울특별시,광진구,187213,184.85,24703
2023,04,서울특별시,동대문구,196216,194.93,24622
2023,04,서울특별시,중랑구,198924,198.66,24975
2023,04,서울특별시,성북구,212597,222.18,28796
2023,04,서울특별시,강북구,157558,194.41,24285
2023,04,서울특별시,도봉구,150082,215.08,26308
2023,04,서울특별시,노원구,225790,225.42,26278
2023,04,서울특별시,은평구,229798,214.19,27738
2023,04,서울특별시,서대문구,162955,208.03,26904
2023,04,서울특별시,마포구,197009,207.87,26831
2023,04,서울특별시,양천구,191733,235.3,30216
2023,04,서울특별시,강서구,289967,203.08,25523
2023,04,서울특별시,구로구,206352,210.94,26690
2023,04,서울특별시,금천구,129736,187.3,24202
2023,04,서울특별시,영등포구,213221,197.2,25321
2023,04,서울특별시,동작구,198811,199.57,26038
2023,04,서울특별시,관악구,299441,164.38,20859
2023,04,서울특별시,서초구,183604,245.79,35546
2023,04,서울특별시,강남구,267334,229.0,31464
2023,04,서울특별시,송파구,287270,241.82,31942
2023,04,서울특별시,강동구,208866,219.63,28711
2023,04,경기도,의정부시,224527,237.16,29291
2023,04,경기도,부천시,383920,223.25,29038
2023,04,경기도,광명시,108083,244.19,30529
2023,04,경기도,평택시,355695,212.79,27957
2023,04,경기도,동두천시,50032,206.27,25600
2023,04,경기도,과천시,30817,236.33,33496
2023,04,경기도,구리시,85851,240.19,29917
2023,04,경기도,오산시,127326,216.48,27004
2023,04,경기도,시흥시,276942,225.38,28267
2023,04,경기도,군포시,120515,237.27,29752
2023,04,경기도,의왕시,66409,267.25,34865
2023,04,경기도,하남시,144931,255.87,33315
2023,04,경기도,가평군,41674,170.05,26125
2023,04,경기도,양평군,76773,183.24,30303
2023,05,서울특별시,종로구,87762,173.94,24231
2023,05,서울특별시,중구,75906,184.45,23987
2023,05,서울특별시,용산구,123553,205.95,28986
2023,05,서울특별시,성동구,139678,216.86,27395
2023,05,서울특별시,광진구,187592,176.34,23314
2023,05,서울특별시,동대문구,196276,185.75,23181
2023,05,서울특별시,중랑구,199390,189.52,23537
2023,05,서울특별시,성북구,212582,210.84,26904
2023,05,서울특별시,강북구,157601,184.01,22559
2023,05,서울특별시,도봉구,150162,204.03,24659
2023,05,서울특별시,노원구,225793,212.72,24449
2023,05,서울특별시,은평구,229661,205.59,26307
2023,05,서울특별시,서대문구,162970,201.31,25971
2023,05,서울특별시,마포구,197032,199.57,25530
2023,05,서울특별시,양천구,191852,224.55,28479
2023,05,서울특별시,강서구,290114,193.52,24009
2023,05,서울특별시,구로구,206394,202.36,25401
2023,05,서울특별시,금천구,130074,179.65,22980
2023,05,서울특별시,영등포구,213567,190.12,24392
2023,05,서울특별시,동작구,198668,190.45,24488
2023,05,서울특별시,관악구,300004,156.11,19775
2023,05,서울특별시,서초구,183737,239.14,34594
2023,05,서울특별시,강남구,267357,225.69,31396
2023,05,서울특별시,송파구,287629,229.74,29794
2023,05,서울특별시,강동구,209776,210.22,27184
2023,05,경기도,의정부시,225018,223.59,26982
2023,05,경기도,부천시,383949,214.2,27636
2023,05,경기도,광명시,107879,234.67,29233
2023,05,경기도,평택시,357093,201.52,25991
2023,05,경기도,동두천시,50355,196.13,24205
2023,05,경기도,과천시,30841,228.96,32276
2023,05,경기도,구리시,85826,233.27,28995
2023,05,경기도,오산시,127353,207.78,25701
2023,05,경기도,시흥시,276982,215.09,26581
2023,05,경기도,군포시,120530,224.64,27489
2023,05,경기도,의왕시,66262,253.34,32501
2023,05,경기도,하남시,144913,247.22,31901
2023,05,경기도,가평군,41695,163.18,24450
2023,05,경기도,양평군,76914,172.56,27890
2023,06,서울특별시,종로구,87842,188.83,28212
2023,06,서울특별시,중구,75890,205.46,29028
2023,06,서울특별시,용산구,123560,229.37,35311
2023,06,서울특별시,성동구,139668,233.56,31810
2023,06,서울특별시,광진구,187659,195.37,27895
2023,06,서울특별시,동대문구,196327,199.87,26628
2023,06,서울특별시,중랑구,200457,200.5,26720
2023,06,서울특별시,성북구,212606,222.3,30132
2023,06,서울특별시,강북구,157655,193.89,25404
2023,06,서울특별시,도봉구,150149,214.09,27612
2023,06,서울특별시,노원구,225792,224.0,27500
2023,06,서울특별시,은평구,229586,216.65,29582
2023,06,서울특별시,서대문구,163084,216.34,29918
2023,06,서울특별시,마포구,197044,219.38,30481
2023,06,서울특별시,양천구,192089,236.65,32039
2023,06,서울특별시,강서구,290304,206.0,27341
2023,06,서울특별시,구로구,207083,213.04,28449
2023,06,서울특별시,금천구,130219,192.08,26274
2023,06,서울특별시,영등포구,213658,206.3,28433
2023,06,서울특별시,동작구,198457,204.36,28227
2023,06,서울특별시,관악구,300118,169.76,22974
2023,06,서울특별시,서초구,183750,262.94,41177
2023,06,서울특별시,강남구,267911,251.83,38220
2023,06,서울특별시,송파구,287913,246.36,34358
2023,06,서울특별시,강동구,210029,229.68,31867
2023,06,경기도,의정부시,225234,233.03,29876
2023,06,경기도,부천시,384157,223.49,30703
2023,06,경기도,광명시,106370,245.3,32478
2023,06,경기도,평택시,357878,215.44,29807
2023,06,경기도,동두천시,50348,202.22,26662
2023,06,경기도,과천시,30826,247.52,37709
2023,06,경기도,구리시,86396,245.29,32699
2023,06,경기도,오산시,127582,217.78,28659
2023,06,경기도,시흥시,277045,226.35,29848
2023,06,경기도,군포시,120538,230.49,29857
2023,06,경기도,의왕시,66083,262.17,35851
2023,06,경기도,하남시,145203,267.41,37205
2023,06,경기도,가평군,42218,162.15,26173
2023,06,경기도,양평군,77112,172.92,29971
2023,07,서울특별시,종로구,87896,236.96,37048
2023,07,서울특별시,중구,75916,263.14,39767
2023,07,서울특별시,용산구,123681,294.07,49908
2023,07,서울특별시,성동구,139746,282.38,41101
2023,07,서울특별시,광진구,187683,245.38,36337
2023,07,서울특별시,동대문구,196389,244.57,34178
2023,07,서울특별시,중랑구,200547,247.05,34444
2023,07,서울특별시,성북구,212810,264.53,37523
2023,07,서울특별시,강북구,157749,231.94,31526
2023,07,서울특별시,도봉구,150230,262.06,34370
2023,07,서울특별시,노원구,225833,272.03,33989
2023,07,서울특별시,은평구,229546,264.58,37817
2023,07,서울특별시,서대문구,163175,271.95,38943
2023,07,서울특별시,마포구,197052,275.8,40280
2023,07,서울특별시,양천구,192178,287.04,40764
2023,07,서울특별시,강서구,290754,249.0,34346
2023,07,서울특별시,구로구,207294,259.41,35595
2023,07,서울특별시,금천구,130365,235.37,32948
2023,07,서울특별시,영등포구,215132,256.89,37116
2023,07,서울특별시,동작구,198450,247.44,35169
2023,07,서울특별시,관악구,300508,205.98,28316
2023,07,서울특별시,서초구,184609,334.58,56161
2023,07,서울특별시,강남구,267853,327.8,53613
2023,07,서울특별시,송파구,287966,301.42,44557
2023,07,서울특별시,강동구,210830,284.09,41107
2023,07,경기도,의정부시,225355,272.72,36095
2023,07,경기도,부천시,384239,273.29,38882
2023,07,경기도,광명시,105810,295.26,39787
2023,07,경기도,평택시,358929,258.2,37237
2023,07,경기도,동두천시,50333,249.72,32765
2023,07,경기도,과천시,30806,317.43,49767
2023,07,경기도,구리시,86403,305.62,41841
2023,07,경기도,오산시,128601,260.72,35486
2023,07,경기도,시흥시,277918,270.11,36863
2023,07,경기도,군포시,120531,261.51,34850
2023,07,경기도,의왕시,65887,302.16,42128
2023,07,경기도,하남시,145269,318.46,45777
2023,07,경기도,가평군,42238,187.43,28841
2023,07,경기도,양평군,77208,197.88,32614
2023,08,서울특별시,종로구,88047,297.59,50016
2023,08,서울특별시,중구,76013,321.86,51654
2023,08,서울특별시,용산구,123652,380.18,72589
2023,08,서울특별시,성동구,139813,367.01,57043
2023,08,서울특별시,광진구,187647,316.31,50419
2023,08,서울특별시,동대문구,196419,311.98,46034
2023,08,서울특별시,중랑구,200783,313.06,46134
2023,08,서울특별시,성북구,213255,340.31,51596
2023,08,서울특별시,강북구,157728,300.38,43368
2023,08,서울특별시,도봉구,150277,330.1,46399
2023,08,서울특별시,노원구,225871,341.43,45304
2023,08,서울특별시,은평구,229913,339.0,51826
2023,08,서울특별시,서대문구,163290,335.96,51210
2023,08,서울특별시,마포구,197296,350.11,54750
2023,08,서울특별시,양천구,192191,374.57,58151
2023,08,서울특별시,강서구,291436,322.65,47644
2023,08,서울특별시,구로구,207345,336.0,49558
2023,08,서울특별시,금천구,131089,300.27,44830
2023,08,서울특별시,영등포구,215047,325.43,49757
2023,08,서울특별시,동작구,198401,321.29,49035
2023,08,서울특별시,관악구,300737,266.76,38759
2023,08,서울특별시,서초구,184926,426.78,79956
2023,08,서울특별시,강남구,267859,402.26,70995
2023,08,서울특별시,송파구,288110,389.63,62022
2023,08,서울특별시,강동구,210910,360.24,55764
2023,08,경기도,의정부시,225396,354.47,49725
2023,08,경기도,부천시,384862,350.33,53621
2023,08,경기도,광명시,105086,376.54,54026
2023,08,경기도,평택시,359211,343.54,52943
2023,08,경기도,동두천시,50347,303.27,42313
2023,08,경기도,과천시,30725,410.92,72007
2023,08,경기도,구리시,86546,375.0,55254
2023,08,경기도,오산시,129576,336.23,48443
2023,08,경기도,시흥시,277970,356.84,52502
2023,08,경기도,군포시,120531,346.76,49012
2023,08,경기도,의왕시,66689,389.83,58088
2023,08,경기도,하남시,145393,399.02,61659
2023,08,경기도,가평군,42300,236.59,37342
2023,08,경기도,양평군,77401,260.27,43969
