지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
99,파주,2022-06-15 17:00,17,0.3,1.7,20,98,1002.5,0,0.24,,10,19.6
99,파주,2022-06-15 18:00,17,0.1,1.2,20,98,1002.3,0,0.22,,9,19.5
99,파주,2022-06-15 19:00,16.8,,2.1,50,98,1002.3,0,0.15,,8,19.5
99,파주,2022-06-15 20:00,16.7,1,1.8,50,99,1002.5,0,0.11,,0,18.2
99,파주,2022-06-15 21:00,16.6,1.2,0.9,50,100,1002.9,,,,8,18.2
99,파주,2022-06-15 22:00,16.5,0.6,0.4,0,100,1003.5,,,,1,18
99,파주,2022-06-15 23:00,16.6,0,0.1,0,100,1003.3,,,,9,18
99,파주,2022-06-16 0:00,16.5,,0.9,20,100,1003.2,,,,9,17.8
99,파주,2022-06-16 1:00,16.5,0.7,0.1,0,100,1003.2,,,,9,17.7
99,파주,2022-06-16 2:00,16.6,0,0.1,0,100,1003.2,,,,9,18
99,파주,2022-06-16 3:00,16.5,,0.1,0,100,1003.5,,,,7,17.7
99,파주,2022-06-16 4:00,16.6,,0.3,0,100,1003.8,,,,10,17.8
99,파주,2022-06-16 5:00,16.3,,0,0,100,1004.2,,,,9,17.7
99,파주,2022-06-16 6:00,16.2,0.1,0.1,0,100,1004.7,0,0,,5,17.7
99,파주,2022-06-16 7:00,16.7,0.1,0.3,0,100,1005.1,0,0.17,,5,19
99,파주,2022-06-16 8:00,17.5,,0.1,0,98,1005.6,0,0.43,,9,21
99,파주,2022-06-16 9:00,18.7,,0.4,0,91,1005.8,0,0.95,,9,24.2
99,파주,2022-06-16 10:00,20.7,,0.4,0,81,1005.7,0.6,1.99,,7,30.6
99,파주,2022-06-16 11:00,21.2,,1.3,200,76,1005.8,0.8,2.59,,8,30.1
99,파주,2022-06-16 12:00,21.3,,2,230,72,1005.6,0.2,1.58,,9,27.8
99,파주,2022-06-16 13:00,23.6,,1.7,200,72,1005.2,0.2,1.45,,9,34.4
99,파주,2022-06-16 14:00,22.6,,1.5,230,72,1005,0.1,1.43,,8,29.1
99,파주,2022-06-16 15:00,23.6,,2.6,230,64,1004.8,0.5,1.84,,9,33.7
99,파주,2022-06-16 16:00,23.3,,2,230,69,1004.5,0.7,1.59,,7,32.3
99,파주,2022-06-16 17:00,23.2,,1.9,250,65,1004.5,1,1.99,,3,31.7
99,파주,2022-06-16 18:00,22.8,,1.5,230,67,1004.1,1,1.29,,0,28.1
99,파주,2022-06-16 19:00,21.5,,1.2,250,70,1004,1,0.59,,5,23.3
99,파주,2022-06-16 20:00,19.7,,1.7,290,79,1004.7,0.1,0.08,,4,20.5
99,파주,2022-06-16 21:00,18.6,,0.7,250,86,1005.6,,,,5,19.2
99,파주,2022-06-16 22:00,16.8,,0.9,140,95,1005.8,,,,4,18.2
99,파주,2022-06-16 23:00,15.6,,0.1,0,97,1006,,,,2,17.3
99,파주,2022-06-17 0:00,14.9,,0.4,0,98,1005.7,,,,0,16.7
99,파주,2022-06-17 1:00,14.5,,0,0,99,1005.4,,,,3,16.2
99,파주,2022-06-17 2:00,14.6,,0,0,100,1005.5,,,,1,15.8
99,파주,2022-06-17 3:00,14.1,,0.1,0,100,1005.2,,,,0,15.3
99,파주,2022-06-17 4:00,13.5,,0,0,100,1005,,,,0,15.3
99,파주,2022-06-17 5:00,12.8,,0.1,0,100,1005.2,,,,8,14.8
99,파주,2022-06-17 6:00,13.5,,0,0,100,1006.2,0,0.06,,0,16
99,파주,2022-06-17 7:00,14.8,,0.1,0,100,1006.5,0,0.39,,0,18.2
99,파주,2022-06-17 8:00,16,,0,0,100,1006.6,0.4,0.86,,6,20.9
99,파주,2022-06-17 9:00,19.7,,0,0,99,1006.8,0.8,1.53,,6,24.7
99,파주,2022-06-17 10:00,20.4,,1,250,82,1007,0,1,,8,24.8
99,파주,2022-06-17 11:00,23,,1.4,180,73,1006.2,0.6,2.11,,8,33.1
99,파주,2022-06-17 12:00,23.7,,0.8,110,71,1005.3,0.9,2.77,,8,34.4
99,파주,2022-06-17 13:00,25.8,,1.2,200,64,1004.8,0.5,2.41,,8,36.2
99,파주,2022-06-17 14:00,25.7,,0.9,200,69,1003.8,1,2.68,,7,34.3
99,파주,2022-06-17 15:00,26.8,,1.5,230,66,1003.5,1,2.38,,7,34.3
99,파주,2022-06-17 16:00,25.8,,2.5,250,68,1003.2,1,1.89,,8,32.9
99,파주,2022-06-17 17:00,25.2,,2.9,250,72,1003.3,0.9,1.15,,7,29.9
99,파주,2022-06-17 18:00,24.3,,2.8,250,76,1003.6,0.7,0.8,,7,27.1
99,파주,2022-06-17 19:00,23.7,,2.3,230,80,1004.1,0,0.24,,6,24.9
99,파주,2022-06-17 20:00,22.7,,1.9,290,85,1004.8,0,0.03,,6,23.2
99,파주,2022-06-17 21:00,22,,0.7,250,86,1005.3,,,,6,22.7
99,파주,2022-06-17 22:00,21.3,,0.5,230,91,1005.7,,,,6,22.2
99,파주,2022-06-17 23:00,21.1,,0.4,0,92,1005.5,,,,9,21.8
99,파주,2022-06-18 0:00,20.2,,0,0,97,1005.7,,,,6,21.3
99,파주,2022-06-18 1:00,20.5,,0.5,160,97,1005.3,,,,6,21.3
99,파주,2022-06-18 2:00,19.7,,0,0,98,1004.8,,,,6,20.8
99,파주,2022-06-18 3:00,20,,0,0,99,1004.6,,,,6,21.1
99,파주,2022-06-18 4:00,19.7,,0.4,0,99,1004.1,,,,6,20.5
99,파주,2022-06-18 5:00,19.7,,0.2,0,100,1004.4,,,,9,20.5
99,파주,2022-06-18 6:00,19.2,,0,0,100,1004.6,0,0.05,,0,20.1
99,파주,2022-06-18 7:00,20.4,,0,0,99,1004.9,0,0.3,,4,22.1
99,파주,2022-06-18 8:00,21.4,,0.1,0,94,1005.1,0,0.47,,9,24.1
99,파주,2022-06-18 9:00,22,,0,0,91,1004.6,0,0.45,,9,23.9
99,파주,2022-06-18 10:00,22.9,,0,0,89,1004.5,0,0.52,,8,25.1
99,파주,2022-06-18 11:00,23.4,,0.4,0,83,1004.6,0,0.51,,8,25.8
99,파주,2022-06-18 12:00,23.2,,1.2,250,82,1004.9,0,0.58,,8,25.6
99,파주,2022-06-18 13:00,23.8,,1.2,230,79,1004.1,0,0.7,,9,26.8
99,파주,2022-06-18 14:00,23.2,,2.2,230,85,1003.7,0,0.56,,8,25.9
99,파주,2022-06-18 15:00,23.5,,1.2,230,84,1003.8,0,0.61,,8,26.8
99,파주,2022-06-18 16:00,23.2,,0.9,230,85,1003.7,0,0.39,,10,25.2
99,파주,2022-06-18 17:00,23.3,,0.4,0,84,1003.6,0,0.45,,10,25.2
99,파주,2022-06-18 18:00,23.2,,0.5,270,85,1003.9,0,0.18,,6,23.7
99,파주,2022-06-18 19:00,22.8,,1.4,270,86,1004.2,0,0.09,,6,23.3
99,파주,2022-06-18 20:00,22.3,,1.2,250,85,1004.8,0,0.06,,6,22.2
99,파주,2022-06-18 21:00,20.7,,0.2,0,92,1005.1,,,,4,21.2
99,파주,2022-06-18 22:00,21,,0.5,250,94,1006,,,,9,21.5
99,파주,2022-06-18 23:00,21,,0.3,0,93,1006.1,,,,8,21.1
99,파주,2022-06-19 0:00,20.7,,0,0,94,1006,,,,7,21.2
99,파주,2022-06-19 1:00,20.4,,0,0,97,1005.8,,,,8,21
99,파주,2022-06-19 2:00,20.7,,0.5,200,96,1005.4,,,,6,21.1
99,파주,2022-06-19 3:00,20.8,,0.2,0,95,1005.2,,,,8,21.2
99,파주,2022-06-19 4:00,20.7,,0.1,0,96,1005.4,,,,9,21.1
99,파주,2022-06-19 5:00,20.5,,0.4,0,96,1005.3,,,,9,21
99,파주,2022-06-19 6:00,20.7,,0.1,0,97,1005.6,0,0.01,,0,21.1
99,파주,2022-06-19 7:00,21.1,0,0.4,0,95,1005.7,0,0.06,,5,21.5
99,파주,2022-06-19 8:00,21.3,0.1,0.3,0,97,1005.8,0,0.2,,0,22.7
99,파주,2022-06-19 9:00,21.3,0.2,0.3,0,98,1005.8,0,0.26,,0,23.2
99,파주,2022-06-19 10:00,22.3,0,0.6,200,93,1005.6,0,0.64,,7,26.1
99,파주,2022-06-19 11:00,23.6,,1.2,250,84,1005.3,0,1.14,,9,28.8
99,파주,2022-06-19 12:00,23.2,,1.3,230,84,1005,0,1.02,,9,26.7
99,파주,2022-06-19 13:00,23.6,,1.2,250,82,1004.6,0,0.63,,9,27.5
99,파주,2022-06-19 14:00,23.7,,1.1,200,82,1004.3,0,0.64,,9,27.4
99,파주,2022-06-19 15:00,23.5,,1.2,270,83,1004.3,0,0.55,,8,26
99,파주,2022-06-19 16:00,23,,1.4,250,88,1004,0,0.4,,7,25.4
99,파주,2022-06-19 17:00,23.2,0,0.3,0,88,1003.7,0,0.44,,8,25.7
99,파주,2022-06-19 18:00,23,,0.7,20,90,1003.7,0,0.3,,7,24.3
99,파주,2022-06-19 19:00,22.7,,0.5,360,90,1003.8,0,0.18,,7,23.7
99,파주,2022-06-19 20:00,22,,0.6,50,94,1004.1,0,0.02,,7,22.7
99,파주,2022-06-19 21:00,22,,0.3,0,95,1004.3,,,,8,22.3
99,파주,2022-06-19 22:00,20.6,,0,0,98,1004.4,,,,2,20.5
99,파주,2022-06-19 23:00,20.3,,0,0,100,1004.4,,,,6,20.6
99,파주,2022-06-20 0:00,20.2,,0,0,100,1004.1,,,,8,20.8
99,파주,2022-06-20 1:00,20.7,,0.3,0,100,1003.9,,,,8,20.9
99,파주,2022-06-20 2:00,20.7,,0,0,100,1003.8,,,,8,21.2
99,파주,2022-06-20 3:00,20.7,,0,0,100,1003.4,,,,8,21.2
99,파주,2022-06-20 4:00,20.7,,0,0,100,1003,,,,9,21.2
99,파주,2022-06-20 5:00,20.6,,0,0,100,1003.1,,,,9,21.1
99,파주,2022-06-20 6:00,20.7,,0,0,100,1003.2,0,0.01,,9,21.3
99,파주,2022-06-20 7:00,21.1,,0.5,50,99,1003.2,0,0.15,,9,22.2
99,파주,2022-06-20 8:00,21.7,,0.4,0,97,1003.3,0,0.31,,9,23.6
99,파주,2022-06-20 9:00,23.1,,1.5,70,90,1003,0,0.76,,9,26.6
99,파주,2022-06-20 10:00,24.2,,0.4,0,81,1003.1,0,0.97,,9,27.3
99,파주,2022-06-20 11:00,24.5,,1,270,77,1003.2,0,0.99,,9,28.3
99,파주,2022-06-20 12:00,25.1,,1.1,290,72,1002.6,0,1.37,,9,31
99,파주,2022-06-20 13:00,26.3,,1.2,290,72,1002.2,0,1.62,,9,34.2
99,파주,2022-06-20 14:00,27.2,,1.1,250,69,1001.5,1,2.76,,6,41.1
99,파주,2022-06-20 15:00,28,,1.2,340,66,1001.1,1,2.01,,8,41.4
99,파주,2022-06-20 16:00,28.2,,1.3,230,67,1000.6,1,2.62,,,42.7
99,파주,2022-06-20 17:00,27.9,,1.7,270,67,1000.3,1,1.89,,3,39.1
99,파주,2022-06-20 18:00,27.1,,2,320,70,1000.3,1,1.22,,1,33.2
99,파주,2022-06-20 19:00,26,,1.4,320,74,1000.5,1,0.58,,0,27.5
99,파주,2022-06-20 20:00,23.6,,0.1,0,84,1000.3,0,0.08,,0,24.2
99,파주,2022-06-20 21:00,21.6,,0.1,0,94,1000.8,,,,0,22.3
99,파주,2022-06-20 22:00,20.9,,0.4,0,98,1001.1,,,,0,21.3
99,파주,2022-06-20 23:00,20.7,,0.4,0,99,1000.9,,,,0,20.6
99,파주,2022-06-21 0:00,20.2,,0,0,100,1001,,,,0,20.1
99,파주,2022-06-21 1:00,19.7,,0,0,100,1000.6,,,,0,20.2
99,파주,2022-06-21 2:00,20.4,,0,0,100,1000.9,,,,1,21.3
99,파주,2022-06-21 3:00,20.5,0.1,0,0,100,1001.1,,,,0,21.5
99,파주,2022-06-21 4:00,20.3,0,0,0,100,1000.8,,,,2,21.4
99,파주,2022-06-21 5:00,20.1,0.1,0.2,0,100,1001,,,,6,21.3
99,파주,2022-06-21 6:00,19.8,0.1,0,0,100,1001.2,0,0.02,,2,21.6
99,파주,2022-06-21 7:00,20,0.1,0,0,100,1001.5,0,0.23,,7,22.8
99,파주,2022-06-21 8:00,20.1,,0.6,20,100,1001.8,0,0.48,,7,24.6
99,파주,2022-06-21 9:00,21.3,,0.3,0,100,1002,0,0.82,,6,27.2
99,파주,2022-06-21 10:00,24,,0.5,340,94,1001.6,0.6,1.95,,5,34.9
99,파주,2022-06-21 11:00,26.2,,0.8,20,77,1001.2,1,2.83,,6,42.2
99,파주,2022-06-21 12:00,27.6,,1.1,250,69,1000.8,1,3.33,,6,48.2
99,파주,2022-06-21 13:00,29,,1.3,340,68,1000.3,1,3.43,,5,48.7
99,파주,2022-06-21 14:00,30,,1.4,320,61,999.8,1,3.14,,6,51.6
99,파주,2022-06-21 15:00,30.1,,1.2,320,64,999.6,1,2.86,,0,51.9
99,파주,2022-06-21 16:00,30.1,,2.5,250,64,999.7,1,2.56,,4,49.8
99,파주,2022-06-21 17:00,29.3,,1.9,270,66,999.8,1,1.96,,2,44.5
99,파주,2022-06-21 18:00,27.9,,1.5,290,72,999.8,1,1.22,,1,36.2
99,파주,2022-06-21 19:00,26.2,,1.7,250,76,1000.4,1,0.58,,1,29.5
99,파주,2022-06-21 20:00,24.2,,0.5,250,83,1001,0,0.06,,4,26
99,파주,2022-06-21 21:00,23.7,,0.7,230,87,1001.9,,,,6,24.6
99,파주,2022-06-21 22:00,22.6,,0.3,0,92,1002.5,,,,7,23.5
99,파주,2022-06-21 23:00,21.7,,0.4,0,96,1002.5,,,,7,22.7
99,파주,2022-06-22 0:00,21.1,,0.3,0,97,1002.7,,,,7,22.2
99,파주,2022-06-22 1:00,21.1,,0.5,180,96,1002.6,,,,6,21.8
99,파주,2022-06-22 2:00,20.7,,0,0,97,1002.8,,,,7,21.6
99,파주,2022-06-22 3:00,20.2,,0.5,230,99,1003.2,,,,6,21.1
99,파주,2022-06-22 4:00,20.7,,1.9,200,98,1003.2,,,,6,21.8
99,파주,2022-06-22 5:00,20.8,,1,200,96,1004.1,,,,9,22.2
99,파주,2022-06-22 6:00,21,,1,230,96,1004.7,0,0.01,,8,22.3
99,파주,2022-06-22 7:00,21.2,,0.6,230,95,1005.2,0,0.06,,7,23.1
99,파주,2022-06-22 8:00,22,,0.6,230,93,1005.8,0,0.22,,8,24.5
99,파주,2022-06-22 9:00,22.7,,0.9,180,88,1005.5,0,0.58,,8,29.3
99,파주,2022-06-22 10:00,24.8,,1.1,200,76,1005.2,0.4,1.39,,9,36.8
99,파주,2022-06-22 11:00,25.4,,1.2,230,72,1005.3,0.9,2.27,,8,39.2
99,파주,2022-06-22 12:00,26.7,,1.8,270,70,1005.1,0.9,2.9,,6,47.8
99,파주,2022-06-22 13:00,27,,1.8,250,71,1004.9,1,3.17,,5,48.7
99,파주,2022-06-22 14:00,27.5,,1.6,250,64,1004.3,1,3.12,,,50.5
99,파주,2022-06-22 15:00,28.1,,2.5,230,65,1004,1,2.69,,0,50.1
99,파주,2022-06-22 16:00,26.7,,2.7,290,70,1004.3,0.8,1.94,,8,39.2
99,파주,2022-06-22 17:00,25.8,,2.2,290,74,1004.3,1,1.56,,7,38
99,파주,2022-06-22 18:00,25.2,,1.5,290,77,1004.3,0.7,0.96,,8,33.1
99,파주,2022-06-22 19:00,24.3,,0.8,250,79,1004.2,0,0.38,,9,28.5
99,파주,2022-06-22 20:00,23.6,,0.7,320,84,1004.3,0,0.06,,7,25.7
99,파주,2022-06-22 21:00,23.1,,0.3,0,88,1004.1,,,,6,24.8
99,파주,2022-06-22 22:00,21.5,,0,0,95,1004.3,,,,7,23.3
99,파주,2022-06-22 23:00,21.3,,0,0,96,1004.2,,,,8,23.1
99,파주,2022-06-23 0:00,21.5,,0.4,0,98,1003.2,,,,9,22.7
99,파주,2022-06-23 1:00,20.9,,0.4,0,98,1003,,,,7,21.4
99,파주,2022-06-23 2:00,20.2,,0.3,0,99,1002.5,,,,3,20.7
99,파주,2022-06-23 3:00,19.9,,0,0,100,1002.7,,,,5,20.2
99,파주,2022-06-23 4:00,19.7,,0.3,0,100,1002.1,,,,8,20.5
99,파주,2022-06-23 5:00,19.7,,0,0,100,1001.7,,,,9,21.2
99,파주,2022-06-23 6:00,20.2,,0.1,0,100,1001.7,0,0.04,,9,22.3
99,파주,2022-06-23 7:00,21,0,0,0,100,1001.4,0,0.15,,8,23.6
99,파주,2022-06-23 8:00,21.7,,0.1,0,97,1001.1,0,0.34,,10,24.1
99,파주,2022-06-23 9:00,22.4,0,0.6,110,95,999.8,0,0.28,,10,25.8
99,파주,2022-06-23 10:00,23.5,0,0.4,0,91,999,0,0.4,,10,26.3
99,파주,2022-06-23 11:00,25,,1.3,200,85,997.8,0,0.72,,10,29.4
99,파주,2022-06-23 12:00,24.5,0,1.2,180,87,996.8,0,0.25,,10,25.5
99,파주,2022-06-23 13:00,22.7,16.5,0.2,0,98,995.7,0,0.04,,10,23.2
99,파주,2022-06-23 14:00,22.7,28.9,1.7,200,100,995.3,0,0.08,,10,23.3
99,파주,2022-06-23 15:00,22.7,33,1.4,230,100,995,0,0.05,,10,23
99,파주,2022-06-23 16:00,22.7,15.2,2,200,100,994,0,0.21,,10,23.8
99,파주,2022-06-23 17:00,22.5,8.6,1.8,200,100,993.3,0,0.07,,10,23
99,파주,2022-06-23 18:00,22.5,24.9,2.5,230,100,992.3,0,0.03,,10,22.8
99,파주,2022-06-23 19:00,22.6,4.1,2.8,230,100,992.1,0,0.05,,10,23
99,파주,2022-06-23 20:00,22.5,0,2,200,100,992.1,0,0,,10,22.7
99,파주,2022-06-23 21:00,22.2,1.2,2.9,200,100,992.4,,,,10,22.6
99,파주,2022-06-23 22:00,22.1,1.6,2.2,200,100,992.4,,,,10,22.5
99,파주,2022-06-23 23:00,22.2,4,3.4,200,100,991.7,,,,10,22.5
99,파주,2022-06-24 0:00,22.1,2.5,2,200,100,991,,,,9,22.3
99,파주,2022-06-24 1:00,22.5,1.2,2.7,250,100,990.5,,,,10,22.5
99,파주,2022-06-24 2:00,22,0.2,1.7,230,100,990.2,,,,8,22.3
99,파주,2022-06-24 3:00,21.6,,2.1,250,100,990,,,,9,22.2
99,파주,2022-06-24 4:00,21.2,0,1.1,230,100,990,,,,7,22.1
99,파주,2022-06-24 5:00,21.2,0,1.3,270,100,991.3,,,,9,22
99,파주,2022-06-24 6:00,21.2,0,0.8,270,100,992.1,0,0.04,,8,21.8
99,파주,2022-06-24 7:00,21.8,,2.2,290,94,993.2,0.2,0.35,,4,22.7
99,파주,2022-06-24 8:00,23.8,,1.3,250,87,993.6,0.6,0.93,,1,25.1
99,파주,2022-06-24 9:00,23.5,,1.9,230,86,994.1,0.9,1.4,,2,26
99,파주,2022-06-24 10:00,25.4,,2.6,250,76,994.1,0.8,2.56,,1,33.2
99,파주,2022-06-24 11:00,25.1,,3.9,230,78,994.6,0.8,2.75,,6,34.7
99,파주,2022-06-24 12:00,23,,2.7,200,86,995.7,0.2,1.75,,9,29.6
99,파주,2022-06-24 13:00,22.7,,2.8,230,88,995.5,0,0.71,,9,28.8
99,파주,2022-06-24 14:00,22,,3,230,93,995.2,0,0.53,,8,26.2
99,파주,2022-06-24 15:00,22.4,,2.1,230,91,995.2,0,0.41,,8,26.1
99,파주,2022-06-24 16:00,24.9,,2,200,82,994.8,0.5,1.5,,6,32.8
99,파주,2022-06-24 17:00,25.6,,3.4,200,78,994.7,1,2.15,,2,33.8
99,파주,2022-06-24 18:00,24,,3.2,230,80,995.1,0.9,1.25,,6,29
99,파주,2022-06-24 19:00,23,,3.3,230,88,995.6,0,0.2,,2,25.6
99,파주,2022-06-24 20:00,22.7,,2.6,230,89,996.3,0,0.02,,7,24.4
99,파주,2022-06-24 21:00,22.3,,2.3,230,92,997,,,,7,23.7
99,파주,2022-06-24 22:00,21.7,,1,200,93,998.1,,,,7,22.8
99,파주,2022-06-24 23:00,21.3,,1.2,200,96,998.2,,,,6,22.7
99,파주,2022-06-25 0:00,20.8,,1.1,200,97,998.3,,,,7,22.1
99,파주,2022-06-25 1:00,20.7,,1.8,230,96,998.1,,,,8,22.2
99,파주,2022-06-25 2:00,20.2,,1.6,230,96,997.9,,,,8,21.5
99,파주,2022-06-25 3:00,20.3,,1.3,200,94,998.5,,,,10,21.6
99,파주,2022-06-25 4:00,20.2,,1.6,230,95,999,,,,10,21.4
99,파주,2022-06-25 5:00,20.1,,1.2,230,94,999.7,,,,8,21.5
99,파주,2022-06-25 6:00,20.3,,1.2,200,97,1000,0,0.02,,0,21.6
99,파주,2022-06-25 7:00,21.5,,1.6,200,92,1000.3,0,0.13,,0,22.5
99,파주,2022-06-25 8:00,22.7,,0.9,200,87,1000.8,0.1,0.62,,0,24.8
99,파주,2022-06-25 9:00,24,,1,180,83,1001.2,0,0.96,,6,26.8
99,파주,2022-06-25 10:00,24.3,,1.1,250,84,1001.4,0.1,0.93,,8,27
99,파주,2022-06-25 11:00,25.7,,1.6,230,81,1001.2,0.2,1.44,,8,31.1
99,파주,2022-06-25 12:00,27.1,,2.1,200,78,1001.1,0.1,1.86,,8,31.3
99,파주,2022-06-25 13:00,27.8,,2.6,250,76,1000.6,0.2,1.82,,7,34.8
99,파주,2022-06-25 14:00,28.6,,2.9,250,74,1000.4,0.9,2.89,,4,36.5
99,파주,2022-06-25 15:00,27.1,,2.9,230,84,1000.4,0.8,2.3,,4,31.9
99,파주,2022-06-25 16:00,26,,1.4,230,87,1000.6,0,0.27,,8,28.6
99,파주,2022-06-25 17:00,26.6,,2.1,250,82,1000.9,0.3,0.8,,8,29.9
99,파주,2022-06-25 18:00,27,,1.8,250,81,1001.3,0.3,0.55,,1,29.1
99,파주,2022-06-25 19:00,25.8,,1.9,230,84,1001.6,0.6,0.45,,2,27
99,파주,2022-06-25 20:00,25.3,,1.3,230,86,1002.3,0,0.09,,4,25.8
99,파주,2022-06-25 21:00,25,,1.8,200,89,1002.5,,,,7,25.3
99,파주,2022-06-25 22:00,25,,1.1,230,89,1003.5,,,,6,25.1
99,파주,2022-06-25 23:00,24.7,,2.4,230,89,1004,,,,8,24.7
99,파주,2022-06-26 0:00,24.6,,2.1,200,90,1003.3,,,,10,24.6
99,파주,2022-06-26 1:00,24,,2.2,230,90,1003,,,,7,23.7
99,파주,2022-06-26 2:00,24.1,,2.5,230,89,1002.6,,,,8,23.8
99,파주,2022-06-26 3:00,23.8,,2.4,200,89,1002.7,,,,8,23.7
99,파주,2022-06-26 4:00,24.1,,2.9,230,88,1003.5,,,,10,23.7
99,파주,2022-06-26 5:00,24,,2.4,200,90,1002.6,,,,10,23.7
99,파주,2022-06-26 6:00,24,,2.7,200,93,1003,0,0,,10,23.7
99,파주,2022-06-26 7:00,23.8,,2.5,180,94,1003.8,0,0,,10,23.7
99,파주,2022-06-26 8:00,24.2,,1.5,230,92,1005,0,0.01,,10,23.7
99,파주,2022-06-26 9:00,24.1,,2.6,200,92,1004.8,0,0.01,,10,23.7
99,파주,2022-06-26 10:00,24.6,,3.3,200,91,1005.6,0,0.07,,10,24.2
99,파주,2022-06-26 11:00,25.1,,3.4,200,90,1005.6,0,0.26,,10,25.5
99,파주,2022-06-26 12:00,25.6,,3.5,180,89,1005.4,0,0.61,,7,26.1
99,파주,2022-06-26 13:00,25.8,,1.4,200,90,1005.2,0,0.27,,7,26
99,파주,2022-06-26 14:00,26.3,,2.9,200,88,1004.6,0,0.42,,8,27
99,파주,2022-06-26 15:00,26.5,,3,250,87,1005.3,0,0.66,,9,27.5
99,파주,2022-06-26 16:00,26.7,,3.6,230,87,1005.1,0,0.52,,9,28.2
99,파주,2022-06-26 17:00,26.5,,3,230,87,1004.6,0,0.67,,8,28.2
99,파주,2022-06-26 18:00,26,,1.9,230,88,1004.7,0,0.32,,6,26.7
99,파주,2022-06-26 19:00,25.5,,1.4,230,90,1005.5,0,0.05,,7,25.6
99,파주,2022-06-26 20:00,25.2,,0.8,250,91,1005.5,0,0.01,,10,25.1
99,파주,2022-06-26 21:00,24.8,,0.2,0,94,1006.5,,,,9,24.7
99,파주,2022-06-26 22:00,25,,1.3,200,93,1007.6,,,,10,24.7
99,파주,2022-06-26 23:00,25.1,0,0.9,180,91,1007.5,,,,10,24.5
99,파주,2022-06-27 0:00,25.2,,0.9,230,89,1007.1,,,,10,24.3
99,파주,2022-06-27 1:00,25.2,0,1.8,230,90,1007,,,,9,24.2
99,파주,2022-06-27 2:00,23.7,2,2.6,200,98,1006.3,,,,10,23.8
99,파주,2022-06-27 3:00,24,0.9,1.6,230,99,1006.6,,,,10,23.7
99,파주,2022-06-27 4:00,23.7,12,0.9,200,99,1006.3,,,,10,23.6
99,파주,2022-06-27 5:00,23.6,9.6,1.4,180,100,1005.7,,,,10,23.5
99,파주,2022-06-27 6:00,23.6,0.4,0.3,0,100,1006,0,0,,10,23.6
99,파주,2022-06-27 7:00,24,0.3,1.5,200,99,1006.1,0,0.05,,10,24
99,파주,2022-06-27 8:00,24.7,0.1,0,0,98,1005.7,0,0.29,,10,25.4
99,파주,2022-06-27 9:00,25.2,0,0.1,0,98,1005.5,0,0.34,,10,25.7
99,파주,2022-06-27 10:00,25.7,0.2,0.9,180,95,1005.1,0,0.45,,10,26.4
99,파주,2022-06-27 11:00,26.8,0.1,3.1,180,89,1004.8,0,0.69,,10,28
99,파주,2022-06-27 12:00,25.9,0,2.2,200,91,1003.8,0,0.46,,10,26.3
99,파주,2022-06-27 13:00,26,0.2,2.1,230,89,1003.4,0,0.31,,10,26.1
99,파주,2022-06-27 14:00,26.7,0.3,4.5,200,84,1003,0,0.65,,10,27
99,파주,2022-06-27 15:00,25.2,1.1,3.9,200,94,1002.5,0,0.38,,10,26.2
99,파주,2022-06-27 16:00,24.2,9.8,2.2,200,98,1002.2,0,0.09,,10,25.2
99,파주,2022-06-27 17:00,24.7,3.5,3.3,200,98,1001.3,0,0.12,,10,25.1
99,파주,2022-06-27 18:00,25.4,0,4,200,93,1000.4,0,0.09,,10,25
99,파주,2022-06-27 19:00,25.3,0,4.8,230,91,1001.1,0,0.02,,10,24.6
99,파주,2022-06-27 20:00,25.6,0,5.7,200,90,1000.5,0,0.02,,10,24.2
99,파주,2022-06-27 21:00,24.6,0.9,3.7,200,95,1000.9,,,,10,24.2
99,파주,2022-06-27 22:00,25.2,0.3,3.8,200,92,1001.1,,,,10,24.2
99,파주,2022-06-27 23:00,26.2,,4.3,200,86,1001.2,,,,10,24.2
99,파주,2022-06-28 0:00,26.3,,4.8,200,85,1000.7,,,,10,24.2
99,파주,2022-06-28 1:00,26.1,,4.7,230,85,1000.6,,,,10,24.1
99,파주,2022-06-28 2:00,26.2,0,5.6,200,84,1000.3,,,,10,23.9
99,파주,2022-06-28 3:00,25.8,0,6.9,200,85,999.7,,,,9,23.7
99,파주,2022-06-28 4:00,25.6,0,6.3,200,86,999.1,,,,10,23.7
99,파주,2022-06-28 5:00,25.7,,7.2,200,86,999,,,,10,23.7
99,파주,2022-06-28 6:00,25.7,0,6.3,200,86,999,0,0.01,,10,23.7
99,파주,2022-06-28 7:00,26,,6.8,200,85,998.8,0,0.1,,10,24.2
99,파주,2022-06-28 8:00,25.9,,5.4,200,85,998.7,0,0.17,,10,24.5
99,파주,2022-06-28 9:00,26.2,,6.4,200,84,998.4,0,0.31,,9,24.8
99,파주,2022-06-28 10:00,25.2,0.4,5.7,200,89,998.4,0,0.28,,10,24.7
99,파주,2022-06-28 11:00,25.2,0.3,5.4,230,90,999,0,0.16,,10,24.5
99,파주,2022-06-28 12:00,25.7,0,6.3,230,87,999.1,0,0.18,,10,24.7
99,파주,2022-06-28 13:00,25.4,0.1,5.2,230,90,999,0,0.14,,10,24.5
