瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),瘤搁柯档(∑C)
189,辑蓖器,2021-04-29 14:00,19,,3.9,230,81,1001.5,1,,,0,38.4
189,辑蓖器,2021-04-29 15:00,18.5,,3.4,230,83,1001.5,1,,,0,37.8
189,辑蓖器,2021-04-29 16:00,18.8,,3.3,250,85,1000.8,1,,,0,36.4
189,辑蓖器,2021-04-29 17:00,17.9,,3.4,230,84,1000.9,1,,,0,33.6
189,辑蓖器,2021-04-29 18:00,17.8,,1.5,230,80,1001,1,,,0,28.3
189,辑蓖器,2021-04-29 19:00,16.5,,1.4,250,89,1000.7,0.4,,,0,24.6
189,辑蓖器,2021-04-29 20:00,16.4,,0.7,290,86,1000.6,0,,,0,22
189,辑蓖器,2021-04-29 21:00,16.5,,0.9,290,67,1000.8,,,,0,20.2
189,辑蓖器,2021-04-29 22:00,16.5,,0.8,290,68,1001.3,,,,0,18.9
189,辑蓖器,2021-04-29 23:00,17.2,,1.3,270,69,1002.4,,,,10,18.8
189,辑蓖器,2021-04-30 0:00,17.7,0,1.8,270,66,1002.9,,,,10,18.8
189,辑蓖器,2021-04-30 1:00,13.9,2.4,1.5,270,92,1002.6,,,,10,16.8
189,辑蓖器,2021-04-30 2:00,14.1,,1.8,290,82,1001.8,,,,4,15.5
189,辑蓖器,2021-04-30 3:00,14.7,,1.2,290,88,1000.8,,,,6,15.3
189,辑蓖器,2021-04-30 4:00,15.7,,2,270,90,999.8,,,,9,15.7
189,辑蓖器,2021-04-30 5:00,16,,3,270,94,999.6,,,,8,16
189,辑蓖器,2021-04-30 6:00,15.5,,2.5,270,93,999.6,0,,,0,15.4
189,辑蓖器,2021-04-30 7:00,15.7,,2.4,270,85,1000.3,0.5,,,0,15.1
189,辑蓖器,2021-04-30 8:00,17.1,,2.1,250,64,1001.1,1,,,0,15.4
189,辑蓖器,2021-04-30 9:00,19,,2.2,250,48,1001.6,1,,,0,16.4
189,辑蓖器,2021-04-30 10:00,20.1,,3.1,270,36,1001.8,1,,,0,22.7
189,辑蓖器,2021-04-30 11:00,19.3,,3.7,230,63,1002.4,1,,,0,27.7
189,辑蓖器,2021-04-30 12:00,20.2,,3.6,230,61,1002.5,1,,,0,32.5
189,辑蓖器,2021-04-30 13:00,19.2,,4.3,230,67,1002.3,1,,,0,35.5
189,辑蓖器,2021-04-30 14:00,20.5,,3.6,230,50,1001.9,1,,,0,37.2
189,辑蓖器,2021-04-30 15:00,22.4,,3,230,36,1001.4,1,,,0,37.9
189,辑蓖器,2021-04-30 16:00,21.5,,2.6,230,39,1000.6,1,,,0,36.5
189,辑蓖器,2021-04-30 17:00,20.4,,2.4,230,44,1000.1,1,,,0,33.8
189,辑蓖器,2021-04-30 18:00,19.7,,0.7,230,42,1000.2,0.3,,,8,28.5
189,辑蓖器,2021-04-30 19:00,17.6,0,1.8,250,68,1002.1,0,,,10,25
189,辑蓖器,2021-04-30 20:00,14.3,0.6,0.7,200,71,1001.6,0,,,10,21.1
189,辑蓖器,2021-04-30 21:00,14.6,0,1.6,20,77,1002.3,,,,10,19.2
189,辑蓖器,2021-04-30 22:00,13.7,1.2,2.4,50,88,1000.4,,,,10,17.5
189,辑蓖器,2021-04-30 23:00,13.9,0.7,2.4,20,77,1001.1,,,,10,16.4
189,辑蓖器,2021-05-01 0:00,12.4,0.6,3.8,50,82,999,,,,10,15.8
189,辑蓖器,2021-05-01 1:00,12,4.6,2.1,50,88,999.4,,,,10,14.5
189,辑蓖器,2021-05-01 2:00,12,7,1.8,20,92,998.2,,,,10,14
189,辑蓖器,2021-05-01 3:00,12.8,0.2,1.8,70,92,995.9,,,,3,13.9
189,辑蓖器,2021-05-01 4:00,12.2,,0.3,0,99,997,,,,3,13.5
189,辑蓖器,2021-05-01 5:00,12.8,,0.6,250,97,997.6,,,,5,13.8
189,辑蓖器,2021-05-01 6:00,13.2,,0.9,250,98,997.8,0,,,6,14.3
189,辑蓖器,2021-05-01 7:00,14.5,,1.3,250,94,998.9,0.1,,,3,14.8
189,辑蓖器,2021-05-01 8:00,15.7,,2.6,270,80,999.5,1,,,6,15.3
189,辑蓖器,2021-05-01 9:00,16.9,,2,290,67,999.9,1,,,7,16.5
189,辑蓖器,2021-05-01 10:00,16.7,,3.3,270,66,1000.3,1,,,4,22
189,辑蓖器,2021-05-01 11:00,15.9,,3.2,270,65,1001.3,1,,,4,25.2
189,辑蓖器,2021-05-01 12:00,17.6,,2.2,270,54,1001.2,1,,,2,27.7
189,辑蓖器,2021-05-01 13:00,16.5,,3,340,48,1002,1,,,0,28.5
189,辑蓖器,2021-05-01 14:00,16.4,,2.6,290,49,1002.7,1,,,0,28.8
189,辑蓖器,2021-05-01 15:00,16.1,,2.8,290,51,1003,1,,,4,28
189,辑蓖器,2021-05-01 16:00,15.5,,2.6,290,49,1003.4,1,,,3,25.9
189,辑蓖器,2021-05-01 17:00,14.6,,2.8,290,49,1003.8,1,,,0,23.6
189,辑蓖器,2021-05-01 18:00,14.1,,2.4,270,57,1004.5,1,,,0,18.9
189,辑蓖器,2021-05-01 19:00,12.8,,1.9,270,61,1005.3,0.6,,,4,16
189,辑蓖器,2021-05-01 20:00,12.3,,1.9,270,65,1006,0,,,6,14.2
189,辑蓖器,2021-05-01 21:00,12,,1.9,270,70,1006.8,,,,2,13.2
189,辑蓖器,2021-05-01 22:00,11.6,,2.1,270,73,1007.4,,,,4,12.4
189,辑蓖器,2021-05-01 23:00,11.5,,1.7,250,73,1007.7,,,,7,11.8
189,辑蓖器,2021-05-02 0:00,11,,1,250,81,1007.7,,,,0,11.4
189,辑蓖器,2021-05-02 1:00,11,,2.1,270,78,1007.7,,,,0,11
189,辑蓖器,2021-05-02 2:00,11.4,,1.4,270,77,1007.5,,,,4,10.8
189,辑蓖器,2021-05-02 3:00,11.6,,0.8,290,78,1007.8,,,,2,10.7
189,辑蓖器,2021-05-02 4:00,11.7,,0.4,0,79,1007.4,,,,8,10.8
189,辑蓖器,2021-05-02 5:00,12,,1.4,270,78,1007.7,,,,8,11.1
189,辑蓖器,2021-05-02 6:00,12.6,0,1.7,270,71,1008.2,0,,,10,11.4
189,辑蓖器,2021-05-02 7:00,13.8,,1,320,56,1009.1,0.8,,,4,11.8
189,辑蓖器,2021-05-02 8:00,14.6,,1.5,320,53,1009.8,1,,,4,12.2
189,辑蓖器,2021-05-02 9:00,15.8,,2.1,320,46,1010.2,1,,,2,13.7
189,辑蓖器,2021-05-02 10:00,16.6,,2.5,270,45,1009.9,1,,,2,19.8
189,辑蓖器,2021-05-02 11:00,17.8,,1.8,20,40,1011.3,1,,,2,24.8
189,辑蓖器,2021-05-02 12:00,17.7,,2.6,360,41,1011.3,1,,,0,27
189,辑蓖器,2021-05-02 13:00,17.3,,1.8,140,49,1011.4,1,,,0,30
189,辑蓖器,2021-05-02 14:00,17.4,,1.9,160,50,1011.2,1,,,0,32.4
189,辑蓖器,2021-05-02 15:00,17.5,,3.2,180,54,1011.4,1,,,0,32.7
189,辑蓖器,2021-05-02 16:00,18,,2.8,180,53,1011.7,1,,,0,32.1
189,辑蓖器,2021-05-02 17:00,17.4,,3.2,180,57,1011.5,1,,,0,29.5
189,辑蓖器,2021-05-02 18:00,16.8,,1.6,160,59,1011.9,1,,,0,23.6
189,辑蓖器,2021-05-02 19:00,15.7,,1.8,180,61,1012.5,0.6,,,0,19.9
189,辑蓖器,2021-05-02 20:00,15.5,,0.5,20,60,1013.5,0,,,1,17.6
189,辑蓖器,2021-05-02 21:00,14.6,,0.9,20,63,1014.2,,,,0,16
189,辑蓖器,2021-05-02 22:00,13.5,,1.4,360,68,1014.3,,,,0,14.8
189,辑蓖器,2021-05-02 23:00,13.2,,1.4,360,69,1014.2,,,,0,13.8
189,辑蓖器,2021-05-03 0:00,13,,0.9,360,72,1014.8,,,,0,13.2
189,辑蓖器,2021-05-03 1:00,13.1,,1.2,360,74,1014.4,,,,2,13
189,辑蓖器,2021-05-03 2:00,12.6,,1.3,360,78,1014,,,,0,12.5
189,辑蓖器,2021-05-03 3:00,12.1,,1.4,360,79,1014.1,,,,0,12
189,辑蓖器,2021-05-03 4:00,11.6,,1.8,360,75,1013.6,,,,0,11.5
189,辑蓖器,2021-05-03 5:00,11.5,,1.6,360,79,1013.6,,,,0,11.1
189,辑蓖器,2021-05-03 6:00,11.5,,1.3,20,82,1014,0,,,0,10.9
189,辑蓖器,2021-05-03 7:00,13.1,,1.3,20,78,1014.5,0.9,,,1,11.5
189,辑蓖器,2021-05-03 8:00,15.4,,0.7,160,73,1015,1,,,0,13.2
189,辑蓖器,2021-05-03 9:00,15.8,,0.9,180,72,1015.2,1,,,0,15.6
189,辑蓖器,2021-05-03 10:00,16.7,,1.6,180,71,1015.2,1,,,4,23.2
189,辑蓖器,2021-05-03 11:00,17.1,,2.1,180,70,1015.2,1,,,4,27.6
189,辑蓖器,2021-05-03 12:00,16.8,,2.6,230,73,1014.9,1,,,6,30.6
189,辑蓖器,2021-05-03 13:00,17.9,,2.4,230,67,1014,1,,,7,34.5
189,辑蓖器,2021-05-03 14:00,18.1,,2.1,200,65,1013.5,1,,,6,35.8
189,辑蓖器,2021-05-03 15:00,18.2,,2.4,230,65,1013.2,1,,,6,35.4
189,辑蓖器,2021-05-03 16:00,17.5,,1.2,230,67,1012.6,1,,,9,31.4
189,辑蓖器,2021-05-03 17:00,17.2,,0.8,230,70,1012.3,0.2,,,9,28.9
189,辑蓖器,2021-05-03 18:00,17.2,,1.1,230,71,1012.1,0.2,,,7,26.6
189,辑蓖器,2021-05-03 19:00,16.7,,0.9,230,74,1012.4,0.2,,,9,24.2
189,辑蓖器,2021-05-03 20:00,16.4,,0.6,320,76,1012.6,0,,,6,22.1
189,辑蓖器,2021-05-03 21:00,16.7,,0.6,340,78,1012.1,,,,8,20.9
189,辑蓖器,2021-05-03 22:00,16.8,,0.7,320,77,1012.4,,,,10,19.9
189,辑蓖器,2021-05-03 23:00,16.9,,0.8,340,69,1012.1,,,,10,18.8
189,辑蓖器,2021-05-04 0:00,17.2,,0.9,360,77,1011.9,,,,8,18.1
189,辑蓖器,2021-05-04 1:00,17.7,,1.3,360,80,1011.7,,,,8,18
189,辑蓖器,2021-05-04 2:00,18,,1,340,82,1011.3,,,,10,18
189,辑蓖器,2021-05-04 3:00,18.3,,0.8,290,83,1011,,,,9,18.2
189,辑蓖器,2021-05-04 4:00,18.1,,0.3,0,85,1010.7,,,,9,18.3
189,辑蓖器,2021-05-04 5:00,18.5,,0.4,0,84,1010.3,,,,9,18.3
189,辑蓖器,2021-05-04 6:00,18.4,,0.6,290,87,1010,0,,,8,18.1
189,辑蓖器,2021-05-04 7:00,18.8,,0.8,360,86,1009.7,0,,,10,18.3
189,辑蓖器,2021-05-04 8:00,19,,1.3,290,86,1010.1,0,,,10,18.6
189,辑蓖器,2021-05-04 9:00,19.6,,0.7,200,87,1009.6,0,,,10,19.6
189,辑蓖器,2021-05-04 10:00,19.3,,0.6,180,89,1008.8,0,,,10,20.6
189,辑蓖器,2021-05-04 11:00,19.1,,2,180,93,1008,0,,,10,20.2
189,辑蓖器,2021-05-04 12:00,19.2,0,3.2,180,94,1007.4,0,,,10,20.2
189,辑蓖器,2021-05-04 13:00,18.8,0.4,3.8,180,98,1006.2,0,,,10,20
189,辑蓖器,2021-05-04 14:00,18.3,2.2,5.5,180,99,1004.7,0,,,10,19.5
189,辑蓖器,2021-05-04 15:00,17.5,8.9,5.5,180,99,1003.5,0,,,10,18.8
189,辑蓖器,2021-05-04 16:00,18.2,13.8,5.5,180,99,1001.2,0,,,10,18.5
189,辑蓖器,2021-05-04 17:00,18.5,8.6,9.5,180,99,1000.1,0,,,10,18.6
189,辑蓖器,2021-05-04 18:00,18.5,8.3,7,180,99,1000.1,0,,,10,18.7
189,辑蓖器,2021-05-04 19:00,18.5,6.2,4.8,200,99,1000.3,0,,,10,18.6
189,辑蓖器,2021-05-04 20:00,18.3,1.6,5.5,200,99,1000.5,0,,,10,18.6
189,辑蓖器,2021-05-04 21:00,18,1.1,2.6,250,99,1001.3,,,,10,18.5
189,辑蓖器,2021-05-04 22:00,17.8,1.1,1.8,250,99,1001.2,,,,10,18.4
189,辑蓖器,2021-05-04 23:00,17.3,0.1,2.9,250,99,1001.1,,,,10,18.2
189,辑蓖器,2021-05-05 0:00,18.1,0.3,2.4,250,98,1000.6,,,,10,18
189,辑蓖器,2021-05-05 1:00,18,0,0.3,0,97,1000.8,,,,10,17.9
189,辑蓖器,2021-05-05 2:00,17.8,,1.7,20,99,1000.7,,,,10,17.7
189,辑蓖器,2021-05-05 3:00,17,,1.4,20,99,1001.7,,,,10,17.4
189,辑蓖器,2021-05-05 4:00,16.8,,1,50,98,1002.2,,,,10,17
189,辑蓖器,2021-05-05 5:00,17,,1,50,93,1003.1,,,,8,16.7
189,辑蓖器,2021-05-05 6:00,16.8,,0.2,0,94,1004.6,0,,,8,16.4
189,辑蓖器,2021-05-05 7:00,17.7,,1.4,140,75,1005.3,0,,,9,16.5
189,辑蓖器,2021-05-05 8:00,18.1,,3.5,180,59,1006.9,0.2,,,8,16.2
189,辑蓖器,2021-05-05 9:00,18.8,,1.6,140,56,1008.1,1,,,3,16.9
189,辑蓖器,2021-05-05 10:00,20.5,,3.4,180,47,1008.9,1,,,0,20.5
189,辑蓖器,2021-05-05 11:00,20.8,,3.8,180,44,1008.9,1,,,0,23.5
189,辑蓖器,2021-05-05 12:00,21.9,,1.3,140,42,1009.4,1,,,2,26.8
189,辑蓖器,2021-05-05 13:00,19.9,,2.1,180,71,1010,1,,,0,28.8
189,辑蓖器,2021-05-05 14:00,22.2,,1.4,160,39,1009.8,1,,,0,30
189,辑蓖器,2021-05-05 15:00,22.7,,1.4,200,41,1009.6,1,,,0,30.3
189,辑蓖器,2021-05-05 16:00,22.9,,1.2,360,32,1009.7,1,,,0,29.7
189,辑蓖器,2021-05-05 17:00,23.1,,1.8,70,30,1010,1,,,0,27.7
189,辑蓖器,2021-05-05 18:00,22.2,,2,250,25,1010.4,1,,,0,23.9
189,辑蓖器,2021-05-05 19:00,21,,1.6,270,26,1011.1,0.6,,,1,19.9
189,辑蓖器,2021-05-05 20:00,18.8,,1.5,360,44,1012,0,,,1,18
189,辑蓖器,2021-05-05 21:00,17.8,,1.7,360,43,1012.8,,,,0,16.6
189,辑蓖器,2021-05-05 22:00,17.1,,1.8,360,47,1013.4,,,,0,15.5
189,辑蓖器,2021-05-05 23:00,16.4,,1.6,20,50,1013.4,,,,9,14.8
189,辑蓖器,2021-05-06 0:00,15.6,,1.9,360,53,1013.3,,,,7,14.3
189,辑蓖器,2021-05-06 1:00,14.6,,2,20,57,1013,,,,7,13.7
189,辑蓖器,2021-05-06 2:00,14.1,,1.6,360,58,1012.8,,,,7,13.2
189,辑蓖器,2021-05-06 3:00,13.7,,1.8,360,58,1012.8,,,,4,12.6
189,辑蓖器,2021-05-06 4:00,13.4,,1.7,360,57,1012.7,,,,4,12.1
189,辑蓖器,2021-05-06 5:00,13.5,,1.9,20,57,1012.9,,,,3,11.7
189,辑蓖器,2021-05-06 6:00,12.8,,2.7,360,58,1013.2,0,,,1,11.4
189,辑蓖器,2021-05-06 7:00,14.5,,2,360,57,1013.7,0.8,,,0,11.6
189,辑蓖器,2021-05-06 8:00,18,,0.6,90,58,1014,1,,,0,12.9
189,辑蓖器,2021-05-06 9:00,18.3,,1.2,180,58,1014.1,1,,,0,15
189,辑蓖器,2021-05-06 10:00,19.3,,1,200,57,1014.2,1,,,0,20.7
189,辑蓖器,2021-05-06 11:00,19.5,,1.9,160,53,1014.1,1,,,0,25.1
189,辑蓖器,2021-05-06 12:00,20,,2.1,180,54,1013.4,1,,,3,28.1
189,辑蓖器,2021-05-06 13:00,20.1,,1.3,160,50,1012.3,1,,,6,29.9
189,辑蓖器,2021-05-06 14:00,21,,1.8,180,41,1012,1,,,5,30.4
189,辑蓖器,2021-05-06 15:00,20.1,,2.1,180,48,1011.3,1,,,5,30.1
189,辑蓖器,2021-05-06 16:00,20.4,,1.5,230,54,1010.6,1,,,4,29.4
189,辑蓖器,2021-05-06 17:00,19.7,,1.2,180,53,1009.9,1,,,6,28
189,辑蓖器,2021-05-06 18:00,18.9,,1.2,200,56,1009.6,0.8,,,8,24.3
189,辑蓖器,2021-05-06 19:00,18.4,,0.7,160,62,1009,0,,,10,21.6
189,辑蓖器,2021-05-06 20:00,17.9,,0.7,250,61,1010,0,,,10,20
189,辑蓖器,2021-05-06 21:00,18,,0.6,200,60,1010,,,,9,19
189,辑蓖器,2021-05-06 22:00,18.3,,0.4,0,52,1010,,,,10,18.4
189,辑蓖器,2021-05-06 23:00,18.3,,0.4,0,51,1009.5,,,,10,17.9
189,辑蓖器,2021-05-07 0:00,18,0,0.7,270,60,1009.3,,,,10,17.5
189,辑蓖器,2021-05-07 1:00,18,0,1.2,270,60,1008.4,,,,10,17.4
189,辑蓖器,2021-05-07 2:00,17.5,,1.1,230,68,1006.9,,,,10,17.3
189,辑蓖器,2021-05-07 3:00,18.3,,1.4,250,57,1006.4,,,,10,17
189,辑蓖器,2021-05-07 4:00,18.6,,1.7,250,64,1005.8,,,,10,16.7
189,辑蓖器,2021-05-07 5:00,18.7,,2.3,270,71,1005.6,,,,10,16.6
189,辑蓖器,2021-05-07 6:00,18.5,,1.2,270,75,1005.3,0,,,10,16.8
189,辑蓖器,2021-05-07 7:00,18.4,,1.3,250,81,1005.4,0,,,10,17.2
189,辑蓖器,2021-05-07 8:00,18.4,,2,230,88,1005.3,0,,,10,18.2
189,辑蓖器,2021-05-07 9:00,20,,3,230,86,1004.8,0.5,,,7,19.9
189,辑蓖器,2021-05-07 10:00,20.4,,2.9,230,87,1004.7,0.9,,,7,23.7
189,辑蓖器,2021-05-07 11:00,20.4,,2.9,230,84,1004.1,0.7,,,3,25.8
189,辑蓖器,2021-05-07 12:00,20.2,,4.3,200,87,1003.3,1,,,1,28.6
189,辑蓖器,2021-05-07 13:00,20.2,,3.5,230,89,1003.1,1,,,2,29.6
189,辑蓖器,2021-05-07 14:00,20,,4.7,230,89,1002.7,1,,,0,29.8
189,辑蓖器,2021-05-07 15:00,20.8,,4.6,230,84,1001.6,1,,,0,29.4
189,辑蓖器,2021-05-07 16:00,22.6,,3.1,230,71,1001.5,1,,,0,29.3
189,辑蓖器,2021-05-07 17:00,22.9,,3.1,250,68,1000.7,1,,,4,27.9
189,辑蓖器,2021-05-07 18:00,19.8,,2.1,230,79,1000.8,0.6,,,3,24.4
189,辑蓖器,2021-05-07 19:00,20.1,,2.4,20,78,1002.1,0.6,,,0,22.1
189,辑蓖器,2021-05-07 20:00,18.3,,1.1,50,81,1003.4,0,,,0,20.1
189,辑蓖器,2021-05-07 21:00,17.7,,1.4,50,60,1004.4,,,,0,18.5
189,辑蓖器,2021-05-07 22:00,17.7,,1.3,20,66,1004.8,,,,3,17.3
189,辑蓖器,2021-05-07 23:00,17.3,,2.1,50,62,1004.7,,,,0,16.5
189,辑蓖器,2021-05-08 0:00,16.3,,1.7,20,66,1004.6,,,,0,15.6
189,辑蓖器,2021-05-08 1:00,16,,1.7,20,65,1004.5,,,,0,15
189,辑蓖器,2021-05-08 2:00,15.4,,1.8,20,70,1004,,,,8,14.6
189,辑蓖器,2021-05-08 3:00,14.9,,1.7,20,73,1003.8,,,,7,14.3
189,辑蓖器,2021-05-08 4:00,15,,0.2,0,70,1003.5,,,,8,14
189,辑蓖器,2021-05-08 5:00,14.3,,0.5,290,68,1003.7,,,,6,13.6
189,辑蓖器,2021-05-08 6:00,13.9,,0.9,20,71,1003.5,0,,,8,13.5
189,辑蓖器,2021-05-08 7:00,14.9,,0.9,340,70,1003.5,0,,,7,13.9
189,辑蓖器,2021-05-08 8:00,15.5,,1.1,230,74,1003.6,0.1,,,8,15.2
189,辑蓖器,2021-05-08 9:00,16.5,,1.8,230,66,1003.2,0.8,,,8,16.6
189,辑蓖器,2021-05-08 10:00,17.3,,4,230,65,1003.6,1,,,7,19.4
189,辑蓖器,2021-05-08 11:00,19.5,,3,230,58,1003.2,1,,,8,23.6
189,辑蓖器,2021-05-08 12:00,19.5,,2.9,200,56,1001.8,1,,,9,26.1
189,辑蓖器,2021-05-08 13:00,18.7,,3.3,230,65,1001.5,0.7,,,9,25.6
189,辑蓖器,2021-05-08 14:00,18.9,,2.1,230,63,1001.2,0,,,10,24
189,辑蓖器,2021-05-08 15:00,19.4,,1.9,230,61,1000.2,0,,,10,22.7
189,辑蓖器,2021-05-08 16:00,18.9,,2.3,230,64,999.7,0,,,10,22.9
189,辑蓖器,2021-05-08 17:00,19.2,,2,230,70,999.9,0,,,10,21.3
189,辑蓖器,2021-05-08 18:00,19,,2.1,230,80,1000.1,0,,,10,20.7
189,辑蓖器,2021-05-08 19:00,18.6,,1.8,250,87,1000.7,0,,,10,19.8
189,辑蓖器,2021-05-08 20:00,18.1,,1.7,250,95,1000.7,0,,,10,19.3
189,辑蓖器,2021-05-08 21:00,17.6,,2.5,250,99,1001.8,,,,10,18.9
189,辑蓖器,2021-05-08 22:00,17.1,,3.1,230,99,1002.2,,,,10,18.7
189,辑蓖器,2021-05-08 23:00,16.8,,2.3,230,99,1002.2,,,,4,18.2
189,辑蓖器,2021-05-09 0:00,16.5,,2.6,250,99,1002.1,,,,2,17.5
189,辑蓖器,2021-05-09 1:00,16.7,,1.8,250,98,1001.9,,,,1,16.9
189,辑蓖器,2021-05-09 2:00,16.4,,1.5,250,99,1001.7,,,,3,16.5
189,辑蓖器,2021-05-09 3:00,16.2,,1.2,250,97,1001.6,,,,0,16.2
189,辑蓖器,2021-05-09 4:00,16.1,,1.3,290,98,1001.8,,,,0,15.9
189,辑蓖器,2021-05-09 5:00,15.7,,0.9,360,89,1002.4,,,,0,15.4
189,辑蓖器,2021-05-09 6:00,15.9,,1.2,20,89,1003.4,0,,,0,15.1
189,辑蓖器,2021-05-09 7:00,16.6,,0.6,20,92,1004.3,0,,,0,15.6
189,辑蓖器,2021-05-09 8:00,17.4,,0.7,360,80,1005.1,0.5,,,0,16.9
189,辑蓖器,2021-05-09 9:00,20.3,,0.8,230,70,1005.4,1,,,0,18.8
189,辑蓖器,2021-05-09 10:00,18.6,,0.8,180,78,1006.1,1,,,0,22.2
189,辑蓖器,2021-05-09 11:00,21.1,,1.4,200,55,1006,1,,,0,26.1
189,辑蓖器,2021-05-09 12:00,21.6,,2,200,58,1005.7,1,,,0,28.5
189,辑蓖器,2021-05-09 13:00,22.4,,2.1,180,36,1005.6,1,,,0,30.1
189,辑蓖器,2021-05-09 14:00,21.4,,1.3,180,42,1005.7,1,,,0,31
189,辑蓖器,2021-05-09 15:00,21.3,,1.6,160,44,1005.5,1,,,0,31.6
189,辑蓖器,2021-05-09 16:00,20.4,,2.1,160,43,1004.9,1,,,0,31.1
189,辑蓖器,2021-05-09 17:00,19.6,,1.9,180,47,1004.6,1,,,0,29.4
189,辑蓖器,2021-05-09 18:00,19.8,,0.9,180,51,1004.4,1,,,0,26
189,辑蓖器,2021-05-09 19:00,19,,0.6,50,52,1004.9,0.2,,,0,23
189,辑蓖器,2021-05-09 20:00,19.2,,0.7,50,40,1005.3,0,,,0,20.8
189,辑蓖器,2021-05-09 21:00,18.8,,1.4,360,40,1005.7,,,,4,19.2
189,辑蓖器,2021-05-09 22:00,18.5,,1.4,360,43,1006,,,,0,18.1
189,辑蓖器,2021-05-09 23:00,19,,1.2,360,48,1006.5,,,,9,17.6
189,辑蓖器,2021-05-10 0:00,19.7,,0.9,360,39,1006.5,,,,7,17.5
189,辑蓖器,2021-05-10 1:00,18.6,,0.8,360,38,1005.9,,,,8,16.6
189,辑蓖器,2021-05-10 2:00,18.1,,1,360,42,1005.6,,,,0,16
189,辑蓖器,2021-05-10 3:00,18.5,,0.6,340,42,1005.5,,,,5,15.8
189,辑蓖器,2021-05-10 4:00,17.5,,0.1,0,49,1005,,,,1,15.4
189,辑蓖器,2021-05-10 5:00,17.2,,1.1,360,53,1005.1,,,,0,15.2
189,辑蓖器,2021-05-10 6:00,17,,0.6,360,72,1005.3,0,,,0,15
189,辑蓖器,2021-05-10 7:00,18,,0.2,0,88,1005.1,0,,,8,16.3
189,辑蓖器,2021-05-10 8:00,17.7,,0.3,0,99,1006,0,,,10,18
189,辑蓖器,2021-05-10 9:00,18.4,,0.8,230,99,1006.8,0,,,10,19.2
189,辑蓖器,2021-05-10 10:00,19.9,,1.5,230,95,1006.7,0,,,10,21.4
189,辑蓖器,2021-05-10 11:00,21.4,,2.4,200,88,1006.8,0.5,,,10,25.6
189,辑蓖器,2021-05-10 12:00,24.5,,1.5,270,75,1005.7,1,,,4,30.1
189,辑蓖器,2021-05-10 13:00,22,,1.2,180,86,1005.5,1,,,6,33.5
189,辑蓖器,2021-05-10 14:00,21,,1.5,180,93,1005.5,0.2,,,9,32
189,辑蓖器,2021-05-10 15:00,21.2,,0.9,180,92,1005.2,0.2,,,9,31.4
189,辑蓖器,2021-05-10 16:00,20.8,,1.3,180,96,1004.9,0,,,9,29.1
189,辑蓖器,2021-05-10 17:00,20.4,,0.8,140,96,1004.9,0,,,10,27
189,辑蓖器,2021-05-10 18:00,19.9,,1,70,99,1004.5,0,,,10,25.1
189,辑蓖器,2021-05-10 19:00,19.8,,1.3,50,99,1004.9,0,,,5,23.6
189,辑蓖器,2021-05-10 20:00,20.5,,1.6,50,98,1004.9,0,,,4,22.7
189,辑蓖器,2021-05-10 21:00,20.7,0,0.7,70,99,1005.4,,,,10,22.2
189,辑蓖器,2021-05-10 22:00,20.9,,0.8,50,99,1005.9,,,,4,22
189,辑蓖器,2021-05-10 23:00,20.8,,0.8,230,99,1005.8,,,,6,21.8
189,辑蓖器,2021-05-11 0:00,20.7,,0.5,250,99,1005.4,,,,9,21.6
189,辑蓖器,2021-05-11 1:00,21,,0.4,0,99,1004.7,,,,7,21.5
189,辑蓖器,2021-05-11 2:00,21.1,,0.4,0,99,1004.7,,,,7,21.4
189,辑蓖器,2021-05-11 3:00,21,,0.7,50,99,1004.1,,,,9,21.3
189,辑蓖器,2021-05-11 4:00,21,,1.2,70,99,1003.9,,,,9,21.3
189,辑蓖器,2021-05-11 5:00,20.7,,1.8,50,99,1003.9,,,,10,21.2
189,辑蓖器,2021-05-11 6:00,19.4,0.1,2.3,50,99,1004.1,0,,,10,20.9
189,辑蓖器,2021-05-11 7:00,18.7,0.1,2.9,50,99,1005.1,0,,,10,20.7
189,辑蓖器,2021-05-11 8:00,18.8,0,3.4,50,99,1005.6,0,,,10,20.8
189,辑蓖器,2021-05-11 9:00,18.6,0,3.6,50,99,1005.7,0,,,10,20.6
189,辑蓖器,2021-05-11 10:00,18.7,0,3.5,50,98,1005.6,0,,,10,20.5
189,辑蓖器,2021-05-11 11:00,18.6,0,4.1,50,97,1005.2,0,,,10,20.5
189,辑蓖器,2021-05-11 12:00,18.5,0,4.3,50,96,1005.1,0,,,10,20.4
189,辑蓖器,2021-05-11 13:00,18.5,0,4.3,50,95,1004.9,0,,,10,20.2
189,辑蓖器,2021-05-11 14:00,18.2,0.2,4.2,50,94,1004.7,0,,,10,19.8
189,辑蓖器,2021-05-11 15:00,17.5,1.5,3.7,50,98,1004.7,0,,,10,19.2
189,辑蓖器,2021-05-11 16:00,17.6,4.4,3.2,50,98,1004.3,0,,,10,18.8
189,辑蓖器,2021-05-11 17:00,17.8,1.7,3.4,50,95,1003.8,0,,,10,18.8
189,辑蓖器,2021-05-11 18:00,17.2,0.8,3.3,50,96,1004.3,0,,,10,18.5
