지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
168,여수,2022-07-06 14:00,28.4,,2.8,110,84,1001.3,0.5,2.27,,6,50.8
168,여수,2022-07-06 15:00,28.9,,3.3,110,80,1000.9,1,2.97,,4,52.2
168,여수,2022-07-06 16:00,29.4,,4,110,77,1001,1,2.64,,4,48.7
168,여수,2022-07-06 17:00,28.9,,3.8,140,78,1000.9,1,1.88,,5,42.2
168,여수,2022-07-06 18:00,28.3,,3.7,110,83,1000.9,0.9,1.31,,7,36.1
168,여수,2022-07-06 19:00,27.5,,2.7,110,86,1001.3,0.1,0.26,,4,30.9
168,여수,2022-07-06 20:00,27.3,,2.7,110,86,1001.6,0,0.04,,6,29.4
168,여수,2022-07-06 21:00,26.7,,2.1,110,91,1002.2,,,,5,27.9
168,여수,2022-07-06 22:00,26.4,,1.7,110,92,1002.5,,,,5,27.1
168,여수,2022-07-06 23:00,26.4,,0.2,0,92,1002.5,,,,4,27.3
168,여수,2022-07-07 0:00,26.4,,1.8,110,92,1002.5,,,,7,27.1
168,여수,2022-07-07 1:00,26.3,,2.2,140,91,1002.2,,,,6,26.5
168,여수,2022-07-07 2:00,26.4,,0.1,0,90,1002.3,,,,6,26.6
168,여수,2022-07-07 3:00,26.3,,1.3,70,91,1002.1,,,,6,26
168,여수,2022-07-07 4:00,26.2,,1,50,92,1002.1,,,,8,26.6
168,여수,2022-07-07 5:00,26.1,,2,70,92,1002,,,,6,26.4
168,여수,2022-07-07 6:00,26,,1.9,50,93,1002.2,0,0.03,,5,26.2
168,여수,2022-07-07 7:00,26.5,,1.5,70,91,1002.3,0.4,0.35,,4,27.6
168,여수,2022-07-07 8:00,26.5,,2,110,92,1002.4,0.2,0.69,,8,32.9
168,여수,2022-07-07 9:00,27.2,,3.6,110,90,1002.1,0.7,1.61,,8,41.1
168,여수,2022-07-07 10:00,28.6,,3.9,110,84,1002,0.7,2.47,,7,49.9
168,여수,2022-07-07 11:00,28.8,,5.1,110,83,1001.7,0.8,2.97,,6,53.4
168,여수,2022-07-07 12:00,29.4,,3.1,140,80,1001.4,0.8,3.03,,7,51.1
168,여수,2022-07-07 13:00,29.5,,2.2,140,80,1001,0.7,2.82,,7,55.4
168,여수,2022-07-07 14:00,30.1,,6.9,230,71,1000.7,1,3.4,,8,56.6
168,여수,2022-07-07 15:00,29,,7,200,79,1000.5,0.9,3.03,,8,47
168,여수,2022-07-07 16:00,28.6,,6.5,200,81,1000.3,0.1,1.24,,9,40.6
168,여수,2022-07-07 17:00,28.3,,6.4,200,83,999.9,0,0.77,,10,38.1
168,여수,2022-07-07 18:00,27.9,,6.2,200,85,999.4,0,0.76,,10,34.2
168,여수,2022-07-07 19:00,27.4,,5,230,88,999.6,0,0.16,,7,31.3
168,여수,2022-07-07 20:00,27.3,,4,200,89,999.7,0,0.06,,10,29.8
168,여수,2022-07-07 21:00,27,,3.8,200,90,999.8,,,,8,29
168,여수,2022-07-07 22:00,26.8,,3.7,230,91,999.9,,,,7,28.7
168,여수,2022-07-07 23:00,26.6,,3.8,230,92,999.7,,,,7,28.2
168,여수,2022-07-08 0:00,26.5,,3.1,230,91,999.4,,,,8,27.9
168,여수,2022-07-08 1:00,26.4,0.2,2.4,200,93,999,,,,10,26.6
168,여수,2022-07-08 2:00,26.3,,3.1,230,93,998.4,,,,7,26.7
168,여수,2022-07-08 3:00,26.1,,3.8,230,92,997.9,,,,9,26.3
168,여수,2022-07-08 4:00,26.1,,3.5,230,92,997.6,,,,9,26.3
168,여수,2022-07-08 5:00,26.2,,5.2,230,90,997.6,,,,8,26.3
168,여수,2022-07-08 6:00,26.2,,4.5,230,91,997.6,0,0,,9,26.4
168,여수,2022-07-08 7:00,26,,5.1,230,91,997.6,0,0.07,,10,26.6
168,여수,2022-07-08 8:00,25.7,15.1,5.8,230,96,997.8,0,0.13,,10,26.3
168,여수,2022-07-08 9:00,25.6,2.9,3.3,200,95,998.1,0,0.15,,10,26.7
168,여수,2022-07-08 10:00,26,,4.5,230,94,997.4,0,0.59,,10,29.4
168,여수,2022-07-08 11:00,26.9,,4.9,230,89,997.4,0.1,1.58,,10,33.2
168,여수,2022-07-08 12:00,27.4,,4.3,200,87,996.9,0.2,1.97,,10,34.9
168,여수,2022-07-08 13:00,27.9,,5.2,200,84,996.3,0.3,2.49,,10,35.5
168,여수,2022-07-08 14:00,28.6,,4.8,230,83,995.7,0.5,2.59,,10,37.8
168,여수,2022-07-08 15:00,28.6,,4.6,200,82,995.1,0.6,2.63,,10,37.3
168,여수,2022-07-08 16:00,27.8,,5.8,230,84,994.6,0.1,1.28,,10,32.5
168,여수,2022-07-08 17:00,27.7,,4.2,230,85,994.5,0.2,0.97,,10,30.8
168,여수,2022-07-08 18:00,27.6,,2.4,230,85,994.4,0,0.5,,10,30.3
168,여수,2022-07-08 19:00,27.2,,2.7,230,86,994.6,0.1,0.36,,5,27.7
168,여수,2022-07-08 20:00,26.6,,2.7,230,88,994.8,0,0.06,,6,26.6
168,여수,2022-07-08 21:00,26.4,,2.1,230,89,995,,,,4,25.7
168,여수,2022-07-08 22:00,26.1,,2.1,230,91,995.2,,,,6,25.2
168,여수,2022-07-08 23:00,26,,3.7,230,92,994.8,,,,4,25.1
168,여수,2022-07-09 0:00,26,,3.4,290,85,994.2,,,,2,24.1
168,여수,2022-07-09 1:00,25.6,,4,320,84,994.1,,,,0,23.6
168,여수,2022-07-09 2:00,25.1,,4.9,290,81,993.9,,,,0,22.8
168,여수,2022-07-09 3:00,24.8,,6.5,320,79,993.8,,,,0,22.4
168,여수,2022-07-09 4:00,24.4,,4.5,320,79,993.8,,,,0,21.9
168,여수,2022-07-09 5:00,24.1,,4.7,340,80,993.8,,,,0,21.7
168,여수,2022-07-09 6:00,24,,4.3,340,81,994.5,0,0.03,,4,22
168,여수,2022-07-09 7:00,24.7,,6.9,340,78,994.6,0.6,0.44,,0,23
168,여수,2022-07-09 8:00,25.3,,6.6,320,76,994.7,0.9,1.19,,4,26.3
168,여수,2022-07-09 9:00,27.2,,2.7,360,70,994.7,1,1.53,,0,33.8
168,여수,2022-07-09 10:00,28.3,,2,110,70,994.6,1,2.51,,0,38
168,여수,2022-07-09 11:00,29.2,,1.9,140,67,994.5,1,2.96,,0,41.4
168,여수,2022-07-09 12:00,30.2,,2.9,200,63,994.2,1,3.34,,1,46.5
168,여수,2022-07-09 13:00,31.1,,3.5,200,60,994,1,3.38,,2,51.2
168,여수,2022-07-09 14:00,31.4,,4,250,60,993.9,0.8,2.92,,3,47.5
168,여수,2022-07-09 15:00,31.8,,4.8,270,57,993.8,1,2.88,,5,50.6
168,여수,2022-07-09 16:00,31.4,,4.2,250,59,994,0.7,2.01,,5,43.3
168,여수,2022-07-09 17:00,30.9,,3.7,200,63,994.1,0.6,1.49,,7,39.3
168,여수,2022-07-09 18:00,29.8,,2.5,200,66,994,0.2,0.59,,8,34
168,여수,2022-07-09 19:00,28.7,,1.7,140,75,994.4,0.1,0.34,,2,31.2
168,여수,2022-07-09 20:00,27,,1.7,90,82,994.9,0,0.07,,3,28
168,여수,2022-07-09 21:00,26.5,,2.8,70,84,995.5,,,,3,26.8
168,여수,2022-07-09 22:00,26.2,,2.8,50,84,996.4,,,,6,26.1
168,여수,2022-07-09 23:00,26.2,,2,70,82,997,,,,3,25.5
168,여수,2022-07-10 0:00,26.1,,1.2,90,80,997.1,,,,4,25
168,여수,2022-07-10 1:00,25.9,,1.9,70,80,996.8,,,,3,24.6
168,여수,2022-07-10 2:00,25.7,,0.1,0,83,996.7,,,,3,24.2
168,여수,2022-07-10 3:00,25.4,,0.8,90,86,996.6,,,,3,24.1
168,여수,2022-07-10 4:00,25.2,,1.2,70,83,996.7,,,,3,23.7
168,여수,2022-07-10 5:00,25,,1.5,70,85,997.1,,,,3,23.5
168,여수,2022-07-10 6:00,24.9,,0.1,0,84,997.4,0,0.03,,5,23.9
168,여수,2022-07-10 7:00,25.7,,1.7,70,84,997.7,0.4,0.39,,3,26.1
168,여수,2022-07-10 8:00,26.1,,2.7,70,83,998.3,0.9,1.03,,2,29.5
168,여수,2022-07-10 9:00,27.5,,2,110,74,998.7,1,1.42,,4,38.1
168,여수,2022-07-10 10:00,27.3,,2.5,110,75,999,0.6,1.66,,8,36.9
168,여수,2022-07-10 11:00,27.6,,2.6,110,78,999.1,0.2,1.6,,9,38.8
168,여수,2022-07-10 12:00,28.1,,3.6,110,79,999.3,0.3,1.86,,8,44.3
168,여수,2022-07-10 13:00,28.6,,3,110,77,999.2,1,3.17,,6,52
168,여수,2022-07-10 14:00,29.7,,2.4,140,74,999.2,1,3.25,,4,55.2
168,여수,2022-07-10 15:00,29.5,,3.7,110,73,998.8,1,2.97,,4,51.4
168,여수,2022-07-10 16:00,28,,4.7,110,77,999.1,0.2,1.4,,8,41
168,여수,2022-07-10 17:00,27.7,,3.4,110,80,998.3,0.8,1.73,,4,41.1
168,여수,2022-07-10 18:00,27.3,,2.5,110,80,998.2,0.5,0.92,,5,34.9
168,여수,2022-07-10 19:00,26.4,,2.5,110,84,998.9,0.4,0.35,,5,30.4
168,여수,2022-07-10 20:00,26,,1.7,140,83,999,0,0.04,,6,28.2
168,여수,2022-07-10 21:00,25.9,,1.4,160,82,999.4,,,,9,27.6
168,여수,2022-07-10 22:00,25.6,,2.2,110,83,999.5,,,,8,26.5
168,여수,2022-07-10 23:00,25.5,,2,110,84,999.4,,,,7,26.1
168,여수,2022-07-11 0:00,25.4,,1.7,110,86,999.4,,,,8,25.4
168,여수,2022-07-11 1:00,25.2,,1.3,90,86,998.8,,,,4,24.9
168,여수,2022-07-11 2:00,25.2,,1.5,110,84,998.4,,,,8,25.5
168,여수,2022-07-11 3:00,25.2,,1.3,110,84,997.9,,,,10,25.6
168,여수,2022-07-11 4:00,25.2,,1.4,110,85,998.2,,,,10,25.5
168,여수,2022-07-11 5:00,25.2,0,1.7,140,86,998.6,,,,10,25.1
168,여수,2022-07-11 6:00,24.9,0.7,2.2,90,91,998.4,0,0,,10,24.7
168,여수,2022-07-11 7:00,24.6,3.3,3.5,90,92,998.2,0,0.03,,10,24.9
168,여수,2022-07-11 8:00,24.5,3.4,3.1,90,93,998.2,0,0.1,,10,25.1
168,여수,2022-07-11 9:00,24.7,1.5,0.9,110,92,998.5,0,0.14,,10,25.7
168,여수,2022-07-11 10:00,24.5,21.7,1.1,50,94,998.6,0,0.23,,10,25.2
168,여수,2022-07-11 11:00,25.5,14.2,1.2,90,94,998.6,0,0.75,,10,31.4
168,여수,2022-07-11 12:00,24.7,0,5.5,70,93,998,0,0.95,,10,27.4
168,여수,2022-07-11 13:00,25.9,0,3.9,50,90,997.7,0.1,1.38,,10,32.4
168,여수,2022-07-11 14:00,26.4,,2.6,70,85,998.3,0.3,1.77,,10,31.9
168,여수,2022-07-11 15:00,26.3,0,2.2,70,87,998,0,0.86,,8,31.8
168,여수,2022-07-11 16:00,27.3,0,3.4,200,83,998,0.5,2.22,,7,35.1
168,여수,2022-07-11 17:00,27.8,,3,230,81,997.9,0.9,1.94,,5,33.6
168,여수,2022-07-11 18:00,27.2,,2.6,200,83,998.1,0.8,1.02,,5,30
168,여수,2022-07-11 19:00,26.7,,3.1,250,83,998.5,0.9,0.53,,4,27.2
168,여수,2022-07-11 20:00,25.8,,3,230,87,998.9,0,0.03,,4,25.4
168,여수,2022-07-11 21:00,25.5,,1.7,250,88,999.6,,,,4,25
168,여수,2022-07-11 22:00,25.6,,1.4,270,87,1000.4,,,,6,25.2
168,여수,2022-07-11 23:00,25.5,,1.6,230,89,1000.5,,,,7,25.3
168,여수,2022-07-12 0:00,25.5,,1.3,230,89,1000.5,,,,8,25.3
168,여수,2022-07-12 1:00,25.4,,1.2,250,90,1000.2,,,,8,25.3
168,여수,2022-07-12 2:00,25.4,,0.7,200,90,1000.1,,,,10,25.2
168,여수,2022-07-12 3:00,25.2,,2.1,110,92,1000.2,,,,7,25
168,여수,2022-07-12 4:00,25,,1.3,110,93,999.9,,,,7,24.9
168,여수,2022-07-12 5:00,24.9,,1.2,160,93,1000.1,,,,6,24.6
168,여수,2022-07-12 6:00,25,,1,110,92,1000.4,0,0.01,,10,25
168,여수,2022-07-12 7:00,24.2,,5.2,110,86,1001,0,0.1,,10,24.5
168,여수,2022-07-12 8:00,24.3,,3.4,110,85,1000.8,0,0.27,,10,25.3
168,여수,2022-07-12 9:00,24.8,,2.8,110,85,1000.9,0,0.62,,10,28.3
168,여수,2022-07-12 10:00,24.9,,3.3,140,82,1001.7,0,0.98,,10,28.4
168,여수,2022-07-12 11:00,25.1,,1.5,110,81,1002,0,0.79,,10,28.9
168,여수,2022-07-12 12:00,25.5,,2.1,110,80,1002.2,0,1.12,,9,31.1
168,여수,2022-07-12 13:00,26.9,,2.1,140,77,1001.5,0.5,2.71,,7,39.5
168,여수,2022-07-12 14:00,27.2,,2.8,160,74,1001.4,0.9,2.84,,8,37.2
168,여수,2022-07-12 15:00,27.9,,2.9,160,70,1001.1,0.9,2.54,,8,39.4
168,여수,2022-07-12 16:00,26.4,,2.8,140,73,1001,0.6,1.83,,8,33.9
168,여수,2022-07-12 17:00,26,,2.7,140,74,1001,0,1.18,,9,30.3
168,여수,2022-07-12 18:00,25.1,,2.5,110,80,1001,0,0.49,,9,27.4
168,여수,2022-07-12 19:00,24.7,,2.3,110,81,1001,0,0.16,,10,25.9
168,여수,2022-07-12 20:00,24.3,,3.4,110,80,1001.2,0,0.03,,10,24.6
168,여수,2022-07-12 21:00,24.1,,3.4,110,82,1001.4,,,,8,23.7
168,여수,2022-07-12 22:00,24,,2.5,110,86,1002.4,,,,5,23.7
168,여수,2022-07-12 23:00,24,,3,110,83,1002.1,,,,7,23.6
168,여수,2022-07-13 0:00,23.8,,3.8,110,85,1001.6,,,,5,23
168,여수,2022-07-13 1:00,23.7,,1.6,110,85,1001.1,,,,8,22.6
168,여수,2022-07-13 2:00,23.7,,2.1,110,85,1001,,,,5,23.1
168,여수,2022-07-13 3:00,23.7,,1.3,110,84,1000.6,,,,6,22.9
168,여수,2022-07-13 4:00,23.6,,0.3,0,84,1000.5,,,,6,22.8
168,여수,2022-07-13 5:00,23.4,,0.7,110,85,999.6,,,,7,22.6
168,여수,2022-07-13 6:00,23.4,,0.6,90,85,1000.6,0,0.01,,9,23.1
168,여수,2022-07-13 7:00,23.7,,0.5,90,85,1000.9,0,0.12,,9,24
168,여수,2022-07-13 8:00,24.1,,1.4,110,83,1000.9,0,0.45,,9,26.3
168,여수,2022-07-13 9:00,24.6,,1.9,110,81,1000.6,0,0.79,,9,27.9
168,여수,2022-07-13 10:00,25.1,,2.3,140,79,1000.5,0,1.03,,9,28.9
168,여수,2022-07-13 11:00,25.2,,2.1,110,78,1000.6,0,1.24,,10,29.3
168,여수,2022-07-13 12:00,25,,3.6,110,81,1000.2,0,0.84,,10,29.5
168,여수,2022-07-13 13:00,24.7,,4,110,83,999.1,0,0.8,,10,28.2
168,여수,2022-07-13 14:00,25,,4.6,110,84,998.6,0,1.01,,10,29.3
168,여수,2022-07-13 15:00,24.7,,3.4,110,85,998.5,0,0.54,,10,27.2
168,여수,2022-07-13 16:00,24.7,,3.4,110,84,998,0,0.31,,10,26.5
168,여수,2022-07-13 17:00,24.5,,2.8,110,85,997.4,0,0.32,,10,25.7
168,여수,2022-07-13 18:00,24.5,,1.4,140,85,997,0,0.16,,10,25.1
168,여수,2022-07-13 19:00,24.5,,1.9,110,86,996.8,0,0.12,,9,24.7
168,여수,2022-07-13 20:00,24.4,,2.3,110,86,996.5,0,0.02,,7,24.2
168,여수,2022-07-13 21:00,24.4,,1.9,110,87,996.5,,,,9,24.1
168,여수,2022-07-13 22:00,24.4,,1.4,110,87,996.2,,,,10,24.1
168,여수,2022-07-13 23:00,24.5,,1.3,70,88,995.8,,,,9,24
168,여수,2022-07-14 0:00,24.7,,0.5,20,89,995.2,,,,9,24.4
168,여수,2022-07-14 1:00,24.8,,0,0,89,994.7,,,,9,24.5
168,여수,2022-07-14 2:00,25,,2.5,250,94,994.3,,,,9,24.5
168,여수,2022-07-14 3:00,25.2,,3.6,250,95,993.6,,,,9,24.7
168,여수,2022-07-14 4:00,25.3,,4,250,95,992.9,,,,8,24.5
168,여수,2022-07-14 5:00,25.5,,3.3,230,94,992.9,,,,9,24.9
168,여수,2022-07-14 6:00,25.5,4.7,3.8,230,94,992.8,0,0,,10,25.1
168,여수,2022-07-14 7:00,25.9,0,3.4,230,93,993.4,0,0.04,,10,25.3
168,여수,2022-07-14 8:00,25.8,1.3,4.7,230,94,993,0,0.13,,10,26.3
168,여수,2022-07-14 9:00,26.7,0,4.6,230,93,992.7,0.4,1.1,,7,31.9
168,여수,2022-07-14 10:00,27,,5.8,230,89,993.1,0.3,1.24,,8,30.1
168,여수,2022-07-14 11:00,28.3,,3.1,250,83,992.7,0.3,1.8,,7,32.1
168,여수,2022-07-14 12:00,29.7,,4.2,250,76,992.6,0.3,2.04,,6,35.8
168,여수,2022-07-14 13:00,30.4,,3.8,290,70,992.5,0.3,2.3,,7,34.6
168,여수,2022-07-14 14:00,31.7,,4.8,250,64,992.4,0.9,3.29,,4,38.4
168,여수,2022-07-14 15:00,32.1,,5.2,270,61,992.1,1,3.27,,4,37.9
168,여수,2022-07-14 16:00,31.7,,6.1,270,61,992.1,0.4,1.7,,5,31.9
168,여수,2022-07-14 17:00,32.4,,5.7,320,53,992.2,1,2.14,,4,33.8
168,여수,2022-07-14 18:00,32,,5,290,56,992.1,1,1.33,,3,30.6
168,여수,2022-07-14 19:00,30.8,,5.3,320,61,992.1,0.8,0.56,,4,27.6
168,여수,2022-07-14 20:00,29.6,,6.5,320,64,992.5,0,0.06,,2,25.7
168,여수,2022-07-14 21:00,28.7,,5.5,320,65,993.2,,,,6,24.6
168,여수,2022-07-14 22:00,28.3,0,2.4,250,66,993.5,,,,10,24.9
168,여수,2022-07-14 23:00,27.9,,4.2,320,68,993.4,,,,10,24.6
168,여수,2022-07-15 0:00,27.4,,4.1,320,71,993.6,,,,9,24.5
168,여수,2022-07-15 1:00,27.1,,2.4,270,71,993.5,,,,10,24.4
168,여수,2022-07-15 2:00,26.8,,2,290,71,993.3,,,,9,24.1
168,여수,2022-07-15 3:00,26.4,,2.8,200,74,993.2,,,,8,23.7
168,여수,2022-07-15 4:00,26,,1.7,270,77,993.1,,,,9,23.7
168,여수,2022-07-15 5:00,25.7,,1.1,340,75,993.2,,,,8,23.7
168,여수,2022-07-15 6:00,25.5,,2.8,270,74,993.5,0.1,0.03,,7,23.6
168,여수,2022-07-15 7:00,25.7,,3.3,320,70,993.5,0.9,0.46,,2,23.6
168,여수,2022-07-15 8:00,26,,1.9,230,74,993.1,0.9,1.1,,2,25.7
168,여수,2022-07-15 9:00,27,,3.1,200,76,993,1,1.37,,3,32.7
168,여수,2022-07-15 10:00,28.8,,3.3,290,65,992.8,1,2.52,,2,37.3
168,여수,2022-07-15 11:00,29.6,,4.4,230,58,992.8,1,3.03,,3,41.5
168,여수,2022-07-15 12:00,30.5,,3.7,230,54,992.7,1,3.39,,3,45.9
168,여수,2022-07-15 13:00,29.9,,5,230,59,992.4,1,3.08,,8,42.8
168,여수,2022-07-15 14:00,30.4,,4.8,230,62,991.8,1,2.68,,8,44.4
168,여수,2022-07-15 15:00,29.1,,5.3,230,70,991.5,0.6,2.38,,8,40.3
168,여수,2022-07-15 16:00,28.2,,4.7,200,73,991.3,0.1,1.38,,8,35.8
168,여수,2022-07-15 17:00,28.5,,5.1,230,70,990.6,0.8,1.5,,8,35.6
168,여수,2022-07-15 18:00,27.9,,4.6,230,72,990.1,0.9,1.05,,4,33.5
168,여수,2022-07-15 19:00,27.2,,3.3,230,75,990.4,1,0.56,,6,29.2
168,여수,2022-07-15 20:00,26.3,,4.1,230,78,990.8,0.3,0.08,,2,26.5
168,여수,2022-07-15 21:00,25.6,,3.7,230,82,991.2,,,,7,25.4
168,여수,2022-07-15 22:00,25.4,,3,230,83,991.2,,,,7,24.7
168,여수,2022-07-15 23:00,25.1,,2.5,230,84,991,,,,7,24.1
168,여수,2022-07-16 0:00,25.3,,1.2,250,86,990.6,,,,8,24.1
168,여수,2022-07-16 1:00,25.1,,0.6,250,86,990.3,,,,7,23.8
168,여수,2022-07-16 2:00,25,,1.4,50,85,990.3,,,,6,23.3
168,여수,2022-07-16 3:00,24.7,,1.2,20,85,990.3,,,,6,22.9
168,여수,2022-07-16 4:00,24.3,,1.2,270,84,990.2,,,,5,22.6
168,여수,2022-07-16 5:00,23.8,,2.5,70,83,990.5,,,,7,21.9
168,여수,2022-07-16 6:00,23.6,,1,90,83,990.9,0.2,0.04,,5,21.9
168,여수,2022-07-16 7:00,23.8,,1.1,320,82,991,0.4,0.32,,7,23.3
168,여수,2022-07-16 8:00,24.8,,5.1,320,78,991.6,0.6,0.82,,5,24.8
168,여수,2022-07-16 9:00,25.3,,2.9,70,74,991.8,1,1.33,,6,29.4
168,여수,2022-07-16 10:00,26.7,,1.1,110,71,991.8,1,1.93,,7,33.8
168,여수,2022-07-16 11:00,28.1,,2.6,180,65,991.5,0.8,2.06,,8,40.4
168,여수,2022-07-16 12:00,29.9,,3.2,320,56,991.4,1,2.94,,7,43.1
168,여수,2022-07-16 13:00,31,,6,250,49,991.1,1,3.33,,6,47.9
168,여수,2022-07-16 14:00,31.3,,7.3,230,50,991.1,1,3.59,,6,49.5
168,여수,2022-07-16 15:00,30.4,,5.7,230,56,990.9,0.6,2.25,,7,45.6
168,여수,2022-07-16 16:00,30.3,,6.4,230,59,990.7,1,2.62,,4,44
168,여수,2022-07-16 17:00,30.8,,8,250,51,990.5,1,2.03,,3,40.1
168,여수,2022-07-16 18:00,30.6,,5.7,270,52,990.6,1,1.18,,5,35.4
168,여수,2022-07-16 19:00,29.8,,8,290,53,991,0.7,0.47,,6,30.1
168,여수,2022-07-16 20:00,28.7,,7.2,290,58,991.4,0,0.05,,4,27.6
168,여수,2022-07-16 21:00,27.9,,3.9,290,60,992.3,,,,7,26.4
168,여수,2022-07-16 22:00,27.1,,4.4,320,60,992.9,,,,5,25.2
168,여수,2022-07-16 23:00,26.4,,7.1,320,62,992.8,,,,4,24.3
168,여수,2022-07-17 0:00,25.9,,5.8,320,64,992.6,,,,9,24
168,여수,2022-07-17 1:00,25.5,,3.2,340,66,993,,,,9,23.5
168,여수,2022-07-17 2:00,25.2,,3.5,320,68,992.8,,,,7,23.1
168,여수,2022-07-17 3:00,24.9,,4,290,69,993,,,,9,22.8
168,여수,2022-07-17 4:00,24.6,,4.7,270,73,992.9,,,,7,22.4
168,여수,2022-07-17 5:00,24.4,,4.2,290,75,993.3,,,,7,22.4
168,여수,2022-07-17 6:00,24.3,,4.7,290,78,993.7,0,0.02,,9,22.8
168,여수,2022-07-17 7:00,24.5,,3.8,270,78,994.4,0,0.07,,10,23.5
168,여수,2022-07-17 8:00,24.6,0,2.3,250,82,994.6,0,0.14,,10,24
168,여수,2022-07-17 9:00,25.4,0,2.2,250,80,994.5,0,0.74,,9,28
168,여수,2022-07-17 10:00,26.5,,3,250,75,994.5,0.1,1.27,,9,32.7
168,여수,2022-07-17 11:00,27.8,,6,270,68,994.3,0.8,2.59,,7,40.4
168,여수,2022-07-17 12:00,27.9,,4.4,270,70,994.5,0.3,1.76,,10,35.9
168,여수,2022-07-17 13:00,28.6,,5.4,270,65,993.8,0.3,1.97,,9,38
168,여수,2022-07-17 14:00,29.1,,6.2,290,60,993.5,0,1.81,,9,37.8
168,여수,2022-07-17 15:00,28.9,,3.4,250,63,993.5,0,1.14,,9,35.7
168,여수,2022-07-17 16:00,28.3,,6.3,250,65,993.9,0,0.88,,9,33.1
168,여수,2022-07-17 17:00,27.9,,4.9,250,70,993.4,0,0.38,,9,30
168,여수,2022-07-17 18:00,26.5,0,3.4,200,80,993.3,0,0.19,,9,28.1
168,여수,2022-07-17 19:00,26.1,0,3.6,230,82,993.6,0,0.16,,10,27
168,여수,2022-07-17 20:00,25.7,0,3.6,230,85,994.3,0,0.02,,10,25.4
168,여수,2022-07-17 21:00,25.2,0,4.5,230,86,995.2,,,,10,24.9
168,여수,2022-07-17 22:00,24.9,0,4.5,230,88,996.2,,,,10,24.4
168,여수,2022-07-17 23:00,24.8,0,2.2,230,88,995.9,,,,10,24.4
168,여수,2022-07-18 0:00,25,,0.2,0,85,995.3,,,,10,24.4
168,여수,2022-07-18 1:00,24.9,,0.1,0,85,995.4,,,,10,24.4
168,여수,2022-07-18 2:00,24.7,0,2.8,70,87,995.1,,,,10,24.1
168,여수,2022-07-18 3:00,23.1,6,1.1,20,83,994.9,,,,10,22.6
168,여수,2022-07-18 4:00,22,1,4.3,50,85,994.4,,,,10,21.6
168,여수,2022-07-18 5:00,21,10.6,5.1,70,89,994.2,,,,10,20.5
168,여수,2022-07-18 6:00,21.2,30.4,6.7,70,95,993.7,0,0,,10,21
168,여수,2022-07-18 7:00,21.6,5.6,5.6,50,94,993,0,0.02,,10,21.1
168,여수,2022-07-18 8:00,21.8,3.7,8,70,94,992.3,0,0.09,,10,21.5
168,여수,2022-07-18 9:00,21.7,21.5,2.9,70,96,993.5,0,0.07,,10,21.7
168,여수,2022-07-18 10:00,22,9.9,6.6,70,95,992.7,0,0.31,,10,22.7
168,여수,2022-07-18 11:00,22,14.6,5.3,70,96,992.5,0,0.21,,10,22.3
168,여수,2022-07-18 12:00,22,9.9,3.4,70,96,992.4,0,0.2,,10,22.5
168,여수,2022-07-18 13:00,22.4,3.6,0.5,110,96,991.8,0,0.19,,10,23.4
168,여수,2022-07-18 14:00,22.5,0,2.5,70,95,991.5,0,0.24,,10,23.3
168,여수,2022-07-18 15:00,22.7,0,2.3,90,95,991,0,0.33,,10,23.9
168,여수,2022-07-18 16:00,22.8,0,1.5,70,95,990.7,0,0.18,,10,23.5
168,여수,2022-07-18 17:00,22.8,0.3,2.3,90,95,990.8,0,0.15,,10,23.8
168,여수,2022-07-18 18:00,22.9,,2.1,90,94,990.9,0,0.11,,10,23.5
168,여수,2022-07-18 19:00,23,,1.9,70,95,991.2,0,0.05,,9,23.2
168,여수,2022-07-18 20:00,23,0.5,1.5,70,95,991.2,0,0.01,,10,22.9
168,여수,2022-07-18 21:00,23,0.4,1.6,70,95,991.5,,,,10,22.9
168,여수,2022-07-18 22:00,23.5,0.1,1.9,290,96,991.9,,,,10,23.2
168,여수,2022-07-18 23:00,24.6,,4.7,230,96,991.8,,,,9,23.8
168,여수,2022-07-19 0:00,24.7,,4.5,230,95,991.9,,,,10,23.7
168,여수,2022-07-19 1:00,24.6,,4.8,230,94,991.9,,,,6,23.6
168,여수,2022-07-19 2:00,24.6,,4.1,230,94,991.5,,,,7,23.3
168,여수,2022-07-19 3:00,24.7,,2.3,250,94,991.4,,,,7,23.7
168,여수,2022-07-19 4:00,24.7,,3.2,230,94,991.5,,,,7,23.9
168,여수,2022-07-19 5:00,24.6,,3.9,230,94,991.8,,,,8,23.9
168,여수,2022-07-19 6:00,24.8,,4.7,250,91,992.2,0,0.01,,8,23.9
168,여수,2022-07-19 7:00,25,,3.5,270,91,992.4,0,0.16,,4,24.6
168,여수,2022-07-19 8:00,25.7,,4.9,270,88,993.1,0.6,1.02,,2,25.7
168,여수,2022-07-19 9:00,26.3,,3.9,270,83,994.1,0.2,0.93,,6,28.6
168,여수,2022-07-19 10:00,27.5,,6.1,320,73,994.6,0.7,2.04,,4,33.4
168,여수,2022-07-19 11:00,28.6,,6,320,69,994.5,1,3.16,,2,35.9
168,여수,2022-07-19 12:00,29.8,,5.4,320,63,994.9,1,3.48,,0,38.2
